scale,epoch,target_hp,source_config,source_hp,nll,rank
[24],10,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.5707,5
[24],10,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.5472,6
[24],10,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.3468,7
[24],10,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.3101,8
[24],10,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.3086,9
[24],10,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.2224,10
[24],10,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.2147,11
[24],10,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.2007,12
[24],10,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.1555,1
[24],10,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-2.7958,2
[24],10,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-2.3142,3
[24],10,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-2.2407,4
[24],10,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-2.0066,5
[24],10,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-1.9658,6
[24],10,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-1.9227,7
[24],10,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-1.6547,8
[24],10,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-1.5199,9
[24],10,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-1.5183,10
[24],10,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-1.4296,11
[24],10,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.4232,12
[24],10,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-1.8048,1
[24],10,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.7397,2
[24],10,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.6866,3
[24],10,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.5911,4
[24],10,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.5353,5
[24],10,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.5298,6
[24],10,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-1.4487,7
[24],10,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.2896,8
[24],10,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.2879,9
[24],10,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.2857,10
[24],10,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.2001,11
[24],10,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.1944,12
[24],10,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-2.7835,1
[24],10,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-2.7756,2
[24],10,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-2.3878,3
[24],10,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-1.9474,4
[24],10,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.7761,5
[24],10,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.7322,6
[24],10,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.5557,7
[24],10,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-1.551,8
[24],10,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.5335,9
[24],10,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-1.4255,10
[24],10,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.4102,11
[24],10,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.3946,12
[24],10,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-2.2257,1
[24],10,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.1757,2
[24],10,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.012,3
[24],10,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-1.8175,4
[24],10,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.7309,5
[24],10,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.7199,6
[24],10,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-1.6064,7
[24],10,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.393,8
[24],10,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.3604,9
[24],10,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.3543,10
[24],10,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.2991,11
[24],10,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.2948,12
[24],10,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-2.4492,1
[24],10,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-2.4095,2
[24],10,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-2.3421,3
[24],10,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-2.0328,4
[24],10,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-2.0097,5
[24],10,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.5115,6
[24],10,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-1.49,7
[24],10,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.4607,8
[24],10,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.2708,9
[24],10,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.2671,10
[24],10,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.2011,11
[24],10,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.18,12
[24],20,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.754,1
[24],20,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.7076,2
[24],20,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.6469,3
[24],20,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.5348,4
[24],20,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.4407,5
[24],20,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.3858,6
[24],20,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-1.9608,7
[24],20,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-1.8753,8
[24],20,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-1.8695,9
[24],20,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.7904,10
[24],20,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-1.7074,11
[24],20,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.5861,12
[24],20,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.535,1
[24],20,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.2919,2
[24],20,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.2358,3
[24],20,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.9975,4
[24],20,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.5982,5
[24],20,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.4379,6
[24],20,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-1.9966,7
[24],20,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-1.9597,8
[24],20,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-1.8924,9
[24],20,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-1.8807,10
[24],20,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-1.7057,11
[24],20,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.5934,12
[24],20,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.1068,1
[24],20,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.8827,2
[24],20,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.2672,3
[24],20,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.2444,4
[24],20,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.1589,5
[24],20,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.1104,6
[24],20,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.0752,7
[24],20,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.0091,8
[24],20,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-1.9167,9
[24],20,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-1.9101,10
[24],20,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-1.6163,11
[24],20,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-1.4042,12
[24],20,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.9012,1
[24],20,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.4911,2
[24],20,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.4817,3
[24],20,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.3763,4
[24],20,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.6381,5
[24],20,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.5449,6
[24],20,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.2684,7
[24],20,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.2631,8
[24],20,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.1271,9
[24],20,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.0971,10
[24],20,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.0318,11
[24],20,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-1.5716,12
[24],20,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-2.0394,1
[24],20,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.0007,2
[24],20,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-1.8736,3
[24],20,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-1.8449,4
[24],20,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-1.7935,5
[24],20,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-1.7848,6
[24],20,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-1.7709,7
[24],20,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-1.7505,8
[24],20,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-1.6804,9
[24],20,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-1.6569,10
[24],20,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-1.5226,11
[24],20,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-1.4223,12
[24],20,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.5602,1
[24],20,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-2.9199,2
[24],20,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-2.9126,3
[24],20,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-2.7494,4
[24],20,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-2.4363,5
[24],20,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-2.2488,6
[24],20,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-2.0867,7
[24],20,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-2.0717,8
[24],20,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-1.9953,9
[24],20,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-1.9079,10
[24],20,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-1.8891,11
[24],20,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-1.6625,12
[24],20,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-1.7972,1
[24],20,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-1.7591,2
[24],20,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-1.7437,3
[24],20,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.6665,4
[24],20,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.647,5
[24],20,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.6299,6
[24],20,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.5949,7
[24],20,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.5283,8
[24],20,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.5241,9
[24],20,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-1.4926,10
[24],20,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.4679,11
[24],20,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.4544,12
[24],20,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.0763,1
[24],20,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-2.9943,2
[24],20,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-2.4654,3
[24],20,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-2.3088,4
[24],20,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-2.2226,5
[24],20,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-2.1757,6
[24],20,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-2.105,7
[24],20,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-1.7648,8
[24],20,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-1.6501,9
[24],20,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-1.5888,10
[24],20,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-1.4428,11
[24],20,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.4318,12
[24],20,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-1.7925,1
[24],20,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.7417,2
[24],20,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.6981,3
[24],20,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.6417,4
[24],20,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-1.6062,5
[24],20,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.6054,6
[24],20,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.5918,7
[24],20,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-1.5469,8
[24],20,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.4988,9
[24],20,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.4968,10
[24],20,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.4526,11
[24],20,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.4474,12
[24],20,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-3.0427,1
[24],20,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-2.8673,2
[24],20,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-2.079,3
[24],20,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-2.0624,4
[24],20,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.9724,5
[24],20,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.9198,6
[24],20,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.5139,7
[24],20,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.4728,8
[24],20,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.381,9
[24],20,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.3692,10
[24],20,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-0.9174,11
[24],20,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-0.5953,12
[24],20,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-2.1222,1
[24],20,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.0614,2
[24],20,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-1.9902,3
[24],20,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-1.8267,4
[24],20,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.7788,5
[24],20,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-1.744,6
[24],20,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.7347,7
[24],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-1.5978,8
[24],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.5741,9
[24],20,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.5533,10
[24],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-1.4539,11
[24],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.453,12
[24],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-2.717,1
[24],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.8939,2
[24],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-1.8781,3
[24],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.7863,4
[24],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.7737,5
[24],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.722,6
[24],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.552,7
[24],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.5484,8
[24],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-0.5329,9
[24],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-0.3421,10
[24],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",0.303,11
[24],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",0.746,12
[24],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-4.0335,1
[24],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.9396,2
[24],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.8867,3
[24],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.8532,4
[24],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.8282,5
[24],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.7984,6
[24],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.5683,7
[24],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.5287,8
[24],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.5087,9
[24],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.9352,10
[24],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.4508,11
[24],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.3826,12
[24],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1637,1
[24],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.1445,2
[24],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-4.0393,3
[24],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-4.0289,4
[24],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.9608,5
[24],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.9297,6
[24],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.7224,7
[24],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.6926,8
[24],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.6493,9
[24],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.5967,10
[24],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.5192,11
[24],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.4497,12
[24],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.8119,1
[24],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.5399,2
[24],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.5192,3
[24],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.3766,4
[24],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.3618,5
[24],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.3042,6
[24],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.0661,7
[24],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.0465,8
[24],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.6515,9
[24],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.5156,10
[24],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.2909,11
[24],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.2812,12
[24],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-4.1202,1
[24],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-4.0799,2
[24],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-4.0527,3
[24],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-4.0319,4
[24],50,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.906,5
[24],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.8191,6
[24],50,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.8069,7
[24],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.8044,8
[24],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.6043,9
[24],50,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.7585,10
[24],50,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.6121,11
[24],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.5105,12
[24],50,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-2.4642,1
[24],50,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.3443,2
[24],50,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.315,3
[24],50,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.3037,4
[24],50,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.2492,5
[24],50,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.2424,6
[24],50,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.2085,7
[24],50,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.1586,8
[24],50,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.1497,9
[24],50,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.1489,10
[24],50,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.0833,11
[24],50,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.0587,12
[24],50,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-4.022,1
[24],50,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-4.0077,2
[24],50,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-3.9988,3
[24],50,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-3.9141,4
[24],50,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-3.913,5
[24],50,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-3.9031,6
[24],50,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-3.8827,7
[24],50,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-3.8094,8
[24],50,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-3.7991,9
[24],50,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-3.7787,10
[24],50,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-3.6767,11
[24],50,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-3.0833,12
[24],50,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.0278,1
[24],50,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.0024,2
[24],50,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-1.9966,3
[24],50,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-1.9654,4
[24],50,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-1.9536,5
[24],50,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.9335,6
[24],50,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.8755,7
[24],50,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.8588,8
[24],50,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.7866,9
[24],50,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.7821,10
[24],50,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.7624,11
[24],50,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.7561,12
[24],50,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-3.9349,1
[24],50,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-3.8946,2
[24],50,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-3.8926,3
[24],50,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-3.8348,4
[24],50,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-3.7806,5
[24],50,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-3.7413,6
[24],50,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-3.663,7
[24],50,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-3.643,8
[24],50,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-3.5282,9
[24],50,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-3.4299,10
[24],50,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-3.3459,11
[24],50,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.9819,12
[24],50,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.0098,1
[24],50,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.002,2
[24],50,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-1.9728,3
[24],50,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-1.9251,4
[24],50,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-1.8612,5
[24],50,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.8199,6
[24],50,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.713,7
