scale,source_config,source_hp,epoch,target_hp,target_hp_short,nll,mse
[16],1,"lr=1e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.0294171578124223,0.0074633414788855155
[16],1,"lr=1e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.2665038922051435,0.003246158278457843
[16],1,"lr=1e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.0587181270634423,0.00689748763715793
[16],1,"lr=1e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.1833999654764207,0.003531728664078456
[16],1,"lr=1e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.0755548442523328,0.005890652993273921
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.2741633162576693,0.001178206143145231
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.2910784492775007,0.0003199361205141648
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.3143581061768708,0.00018203915878734522
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.4149878619563467,5.337696817948312e-05
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.2199158093122984,0.0005146339443533398
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.3301123447792869,1.0105767708036862e-06
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.0681738780573062,0.003687819160643114
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.2786706098395497,4.668729664325455e-06
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.9529894688846113,0.005578682720549452
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.9795545136318958,0.0004430852218217314
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-0.8370979737254094,0.006508848509463786
[16],1,"lr=1e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.4875023889961116,0.0014108408486778556
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.7036282181617939,0.000569560432704423
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.8079614258416283,0.00042550232236964706
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.6499089593112197,8.961727496988725e-05
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.7393203048420542,4.722974632647991e-06
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.3570418900846444,0.001205204608567683
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.5179250783538483,7.727193640857312e-05
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.1252299358470463,0.0047376321850875905
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.3641849881527217,8.385771400362452e-05
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.170326453414607,0.004317816854079481
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.3536813502793694,2.7251462445395366e-05
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.2901631636209272,0.0019372813458651177
[16],1,"lr=1e-05, wd=0.0",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.2027035659162466,5.692016608622294e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.5038768802433673,4.439425363418434e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.5364691292667871,0.00012160443371242583
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.6968272999969436,1.5934868512867975e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.9562719545829819,1.1248923397718237e-06
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.4809535664480546,0.0014478012160407813
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.6283420278946366,9.277434754363516e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.412595105356565,0.003010505289888729
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.359591873054561,8.168109208846427e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.4346283317515591,0.002945261878448767
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.3286837725446383,3.80674940703294e-05
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.4004046566400659,0.0018851154163926828
[16],1,"lr=1e-05, wd=0.0",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.4744808849341915,0.0008247102738955786
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.2138840943970672,1.744841300940915e-06
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.2539269000274476,1.4283694819036962e-07
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-2.182221784876358,2.5943368455357024e-05
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.3928508460551083,7.209897729408005e-06
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.010682919640927,0.00017519099347493904
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-3.435176612110505,1.1967620178234002e-06
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.8351547139803963,0.00032786763647800227
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.3081532454734512,6.952817047935015e-07
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.7296419391249889,0.00015324234845492195
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-2.0865952658940174,0.00022344210527441765
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.2411841859612136,0.0005082338035425556
[16],1,"lr=1e-05, wd=0.0",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.9993817182309703,0.000669363734438104
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-3.8719401230914055,6.6251323959699546e-06
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-4.031117013910802,9.62804794977889e-07
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-3.9416150609272256,5.0056363031445335e-06
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-4.085494491121939,1.0962940652341103e-06
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.4346407890040114,4.226236463240471e-06
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.097946029188893,3.8373636071908294e-06
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.4749192007021055,1.692010358685637e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-4.119655779565741,1.265791660330211e-08
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.472686772086439,0.00012121267585599051
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.4977137365016393,7.566489254319933e-06
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.402584710679089,9.178384973409977e-05
[16],1,"lr=1e-05, wd=0.0",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-3.1132215519506894,7.179853899029543e-06
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-0.9881867497782013,0.0080431046706921
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.1412011646849658,0.005372078037877495
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-0.7873522373388141,0.011676975257446142
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.0327399425435746,0.007336652786851354
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-0.915213460614181,0.009378593030442136
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-0.9454357490228316,0.008831829057072818
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.1161915053939604,0.00554926351365839
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-0.9353466786822484,0.00901735495787168
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.1406349957608222,0.004167215889985207
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.9633469062990083,0.008236778372279275
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.0704806969341114,0.004373970813010732
[16],2,"lr=1e-05, wd=0.01",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-0.9782659172744705,0.006980657995678786
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.3428537296642327,0.0015611508409584072
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.3011747418852004,0.00048065216612793707
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.277011564189317,0.00017992946427588705
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.3843136244792653,6.243266715650815e-05
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.1970667734438363,0.0005404960213278903
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.314733153096395,6.296409367101558e-07
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.0552437680441995,0.003742991781534092
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.2773648590727054,1.5115019744719998e-06
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.951973834398994,0.005517238475361924
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.9771785600857091,0.00033214573588522
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-0.8295160108351121,0.006570285128993396
[16],2,"lr=1e-05, wd=0.01",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.5562360958366912,0.0014561965455239553
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.6903967289489135,0.0005817603567188454
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.8093007058650843,0.00045878969089964416
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.6074526637612274,7.449386737580393e-05
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.702229656043337,5.281731150467749e-06
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.3377083089722324,0.0012941746370699217
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.5048548612056474,7.973070833898494e-05
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.1190012399362288,0.004822349118396286
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.367426703405056,7.730152354886314e-05
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.1680573072100517,0.004387660244751545
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.350836137841075,3.103711583643621e-05
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.290126689362422,0.0019616297375034493
[16],2,"lr=1e-05, wd=0.01",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.2052192276461033,8.300245086964816e-05
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.4905845154037483,3.58778938141007e-05
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.5123416212986804,9.757123803069207e-05
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.6668946883054692,2.702860200241378e-05
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.9371525461078414,5.918097469334563e-07
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.4720211784880841,0.001526592782052067
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.6197264626796735,0.00010143148170067217
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.4092850468802292,0.003059721444543778
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.3665621233970942,8.322847360795038e-05
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.429064660791723,0.0029965601829035344
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.3385890686802067,3.3802788264651346e-05
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.3996591344228724,0.0019095879650638298
[16],2,"lr=1e-05, wd=0.01",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.4789732717614743,0.000850980453598589
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.2095250841832006,3.0029830161580154e-06
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.2366229588924327,3.573166433588547e-07
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-2.187797179334787,2.8657606256735176e-05
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.377454965862296,7.586149005182236e-06
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.0253258117456605,0.00017894806353720098
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-3.372471937324621,1.2299172858344107e-06
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.8421677022769187,0.0003252180116185844
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.2836152528043736,4.959331860514151e-07
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.7351619719825369,0.00014570359772667898
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-2.075835565319299,0.00023063846847318697
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.2448077896108245,0.0005019846337875013
[16],2,"lr=1e-05, wd=0.01",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.993265302388744,0.0006800457005172258
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-3.874328225785823,8.222476702896838e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-4.029493575605022,1.1794849167608353e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-3.943805696827607,5.456355081570115e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-4.086039594104808,1.0994792080891254e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.4282595972359893,3.92226443417569e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.10178787840206,3.4965239623420533e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.4673890413256925,1.4572381539104878e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-4.115592268053163,3.109719978884133e-08
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.468570427271106,0.00011429974357421877
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.4784290545195926,7.018358731146286e-06
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.4038955745890664,8.77335093534237e-05
[16],2,"lr=1e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-3.095381240168763,7.403083276444787e-06
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.1246011577959765,0.002429990873026612
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.1665056974221046,0.0011001866301659647
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.0568728045411508,0.004607028408644624
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.1473341383450526,0.002099349700678897
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.1121166848797104,0.003264450644904443
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.1296683913845416,0.0029794942944308977
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.191435847464558,0.0012695714597487568
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.1324585109734966,0.0031676302468137117
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.2028163083046914,0.0007276726745119899
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.1410514824033255,0.0028302247639762253
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.167078797132027,0.0008862024262163855
[16],3,"lr=3e-05, wd=0.0",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.135175666788866,0.002216114692043102
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.6944442248568363,0.0006631653486528744
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.8273535972491963,0.00013951106736006781
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.5030003499509057,0.00012572594597108177
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.6268088169532784,1.7124747616067385e-05
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.3550911224203355,0.00037976100438248
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.4640240516962832,1.3028365024814794e-07
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.1454371393346592,0.0033254538446000578
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.312102127736831,1.618486421071963e-05
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.970265689543429,0.005679825795553891
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.9800071677176814,0.0011309157119281414
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-0.8732692055211135,0.006212071748907773
[16],3,"lr=3e-05, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.2660323566456042,0.0009515693525293583
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.6989401519024572,0.0003110276223635267
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.866689896469588,0.00017935928189401743
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.8274572201927164,4.4472072907604186e-05
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-1.8748346539319352,3.3290073298530245e-05
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.4864635791969298,0.0009339393374052601
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-1.6155674168211394,7.53744514079721e-05
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.217596467033071,0.003997272560814363
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-1.3837213547588798,9.612731404578564e-05
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.201728181428275,0.0040851899387597205
[16],3,"lr=3e-05, wd=0.0",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.4075874398597645,2.1781041119954684e-06
