scale,epoch,target_hp,source_config,source_hp,nll,rank
[24],10,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",282012579.1648,9
[24],10,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",361133063.2037,10
[24],10,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",981722605.2463,11
[24],10,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",3699361796.7089,12
[24],10,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",8942692.1894,1
[24],10,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",256251183.7134,2
[24],10,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",311630338.4073,3
[24],10,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",619993682.7519,4
[24],10,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",766232812.4689,5
[24],10,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",912350191.6516,6
[24],10,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",2363441786.0749,7
[24],10,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",2510546570.118,8
[24],10,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",2614820754.0975,9
[24],10,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",2982463523.7153,10
[24],10,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",3177059486.2944,11
[24],10,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",5547722669.5988,12
[24],10,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",14536821.9453,1
[24],10,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",71632916.06,2
[24],10,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",98173183.5094,3
[24],10,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",190328411.5234,4
[24],10,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",248991833.7896,5
[24],10,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",249588178.969,6
[24],10,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",284149488.1057,7
[24],10,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",332429443.0149,8
[24],10,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",341283684.1724,9
[24],10,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",596216130.3338,10
[24],10,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",1102993108.1843,11
[24],10,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",2561809022.6328,12
[24],10,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",5055622198.0527,1
[24],10,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",6674311602.9382,2
[24],10,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",6710322825.8999,3
[24],10,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",7703006758.4834,4
[24],10,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",8796393845.3961,5
[24],10,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",9256281377.8029,6
[24],10,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",10195847188.5074,7
[24],10,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",12458659218.5051,8
[24],10,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",12904200923.0238,9
[24],10,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",14308345226.7539,10
[24],10,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",14704406149.8721,11
[24],10,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",15006597028.6601,12
[24],10,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",4288081.2166,1
[24],10,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",12123637.6892,2
[24],10,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",59134536.9073,3
[24],10,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",166610696.3584,4
[24],10,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",200755721.2426,5
[24],10,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",239086566.1327,6
[24],10,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",295792752.6929,7
[24],10,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",313496907.035,8
[24],10,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",470708653.3692,9
[24],10,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",798350993.4883,10
[24],10,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",850544010.3091,11
[24],10,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",1261536616.2241,12
[24],10,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",6779307553.0827,1
[24],10,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",8147427765.4041,2
[24],10,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",9154563096.7631,3
[24],10,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",10089717599.6637,4
[24],10,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",11385782810.9634,5
[24],10,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",11440718877.0338,6
[24],10,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",11726005004.2721,7
[24],10,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",14849217999.9368,8
[24],10,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",15205829779.3773,9
[24],10,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",15486649341.1305,10
[24],10,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",17199151776.4535,11
[24],10,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",17336147780.995,12
[24],10,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",3168776.2375,1
[24],10,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",6680170.3922,2
[24],10,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",81833244.1071,3
[24],10,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",136981730.5107,4
[24],10,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",204541975.0602,5
[24],10,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",265492416.9095,6
[24],10,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",655934063.4768,7
[24],10,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",959734294.6495,8
[24],10,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",1041348432.1733,9
[24],10,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",1134308556.9535,10
[24],10,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",1694334322.28,11
[24],10,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",2041224472.9205,12
[24],10,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",2764668132.8798,1
[24],10,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",3692310415.7339,2
[24],10,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",4019034876.5786,3
[24],10,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",4683846492.5225,4
[24],10,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",5383370700.1066,5
[24],10,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",5772901521.5047,6
[24],10,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",6236438626.7831,7
[24],10,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",8473366318.4809,8
[24],10,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",8846495472.4005,9
[24],10,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",9352417404.0141,10
[24],10,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",9381868269.2128,11
[24],10,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",9496464392.316,12
[24],10,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",2870568.5136,1
[24],10,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",7370645.618,2
[24],10,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",81825285.9201,3
[24],10,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",140653875.9705,4
[24],10,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",200959264.7674,5
[24],10,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",1839215859.9013,6
[24],10,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",1924951412.1795,7
[24],10,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",2160013312.9085,8
[24],10,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",2538664525.0712,9
[24],10,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",2999743714.4031,10
[24],10,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",3949052507.6064,11
[24],10,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",4030673850.556,12
[24],20,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",2283162.7609,1
[24],20,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",26988856.0809,2
[24],20,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",29814882.9113,3
[24],20,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",39123238.8432,4
[24],20,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",208571445.8284,5
[24],20,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",213638362.3852,6
[24],20,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",389702639.5839,7
[24],20,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",530215994.802,8
[24],20,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",629435634.9366,9
[24],20,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",839552394.3016,10
[24],20,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",1105817626.2776,11
[24],20,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",1319262609.4872,12
[24],20,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",4666595.9744,1
[24],20,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",23836168.0853,2
[24],20,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",27046526.3187,3
[24],20,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",49866842.965,4
[24],20,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",54187439.5112,5
[24],20,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",60039587.2527,6
[24],20,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",150385175.0786,7
[24],20,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",220956068.5207,8
[24],20,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",300179133.3116,9
[24],20,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",580752965.0741,10
[24],20,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",933451221.8811,11
[24],20,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",2571647808.4443,12
[24],20,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",35996624.8395,1
[24],20,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",36908309.9005,2
[24],20,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",47142562.6627,3
[24],20,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",54694693.4703,4
[24],20,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",99174942.4817,5
[24],20,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",109626589.3104,6
[24],20,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",192120192.5857,7
[24],20,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",212182828.5051,8
[24],20,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",302801589.5337,9
[24],20,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",515129970.6149,10
[24],20,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",705165172.0067,11
[24],20,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",1331798961.2426,12
[24],20,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",3235301.0969,1
[24],20,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",5051000.9715,2
[24],20,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",5330115.141,3
[24],20,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",12648805.8296,4
[24],20,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",31585384.3278,5
[24],20,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",94588274.4622,6
[24],20,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",106044303.31,7
[24],20,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",126239260.6615,8
[24],20,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",151607376.1342,9
[24],20,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",355017315.7603,10
[24],20,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",418174250.2555,11
[24],20,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",1134932172.0234,12
[24],20,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",668730066.5076,1
[24],20,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",1115110810.4825,2
[24],20,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",1467709170.5745,3
[24],20,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",1859355118.5935,4
[24],20,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",1917597116.995,5
[24],20,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",1930772996.3989,6
[24],20,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",2840089309.9687,7
[24],20,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",3355254118.6091,8
[24],20,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",3436507031.0082,9
[24],20,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",3770069879.9495,10
[24],20,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",3911663399.8688,11
[24],20,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",4695722492.3471,12
[24],20,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",1295675.5632,1
[24],20,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",4839195.9189,2
[24],20,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",8207864.6212,3
[24],20,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",113652251.2379,4
[24],20,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",189733946.919,5
[24],20,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",190216882.6128,6
[24],20,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",204903940.0742,7
[24],20,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",224351840.7512,8
[24],20,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",270383189.3663,9
[24],20,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",272982721.1731,10
[24],20,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",468096608.9713,11
[24],20,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",1090268041.3154,12
[24],20,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",5335412640.1072,1
[24],20,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",6656182696.0196,2
[24],20,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",7347093945.8408,3
[24],20,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",8157373473.905,4
[24],20,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",8738951670.4283,5
[24],20,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",8849335765.1774,6
[24],20,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",8881267417.7588,7
[24],20,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",10507539486.3448,8
[24],20,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",10592335312.17,9
[24],20,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",10708430583.1001,10
[24],20,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",11415911035.4278,11
[24],20,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",11588219663.3951,12
[24],20,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",277953.9822,1
[24],20,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",16400962.3231,2
[24],20,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",34651516.2394,3
[24],20,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",88153680.9192,4
[24],20,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",127045024.8806,5
[24],20,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",196965508.3481,6
[24],20,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",203962918.5669,7
[24],20,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",232072800.9069,8
[24],20,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",329231200.7563,9
[24],20,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",516977745.9717,10
[24],20,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",600824134.6102,11
[24],20,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",1055462876.477,12
[24],20,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",7541264628.0497,1
[24],20,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",8647582415.1019,2
[24],20,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",9399035238.8376,3
[24],20,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",10038049610.697,4
[24],20,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",10289104023.0146,5
[24],20,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",10959447897.9244,6
[24],20,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",10991664846.5689,7
[24],20,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",11662650894.1703,8
[24],20,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",12805947578.4573,9
[24],20,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",12872836347.767,10
[24],20,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",13496323302.3042,11
[24],20,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",13552406785.6229,12
[24],20,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",25268070.0312,1
[24],20,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",62137908.7054,2
[24],20,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",123289641.7001,3
[24],20,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",193180775.528,4
[24],20,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",227599321.6966,5
[24],20,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",244830048.8283,6
[24],20,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",262229521.6889,7
[24],20,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",329768785.1069,8
[24],20,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",938222031.8309,9
[24],20,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",1256401125.4318,10
[24],20,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",1655312831.5533,11
[24],20,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",2003009173.1135,12
[24],20,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",3689577763.3544,1
[24],20,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",4585004728.7777,2
[24],20,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",4935290917.802,3
[24],20,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",5674239241.7448,4
[24],20,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",6395797555.4857,5
[24],20,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",6484884410.8647,6
[24],20,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",6588575004.938,7
[24],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",8100481951.2035,8
[24],20,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",8581966589.1069,9
[24],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",8716613279.909,10
[24],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",9305282558.8827,11
[24],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",9331937067.9852,12
[24],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",1419945301.6634,1
[24],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",3350626440.1586,2
[24],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",3509446246.1412,3
[24],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",3969783061.8248,4
[24],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",4475062947.5023,5
[24],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",4489520396.6505,6
[24],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",5814357393.1689,7
[24],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",5846940166.909,8
[24],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",6129361520.3626,9
[24],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",6539547776.1418,10
[24],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",7402601507.1679,11
[24],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",7644089588.8449,12
[24],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",13133856.2272,1
[24],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",15257152.0764,2
[24],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",20047492.7543,3
[24],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",22320775.3008,4
[24],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",24455629.0461,5
[24],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",27215701.52,6
[24],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",30588906.916,7
[24],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",32980237.3086,8
[24],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",33732110.0492,9
[24],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",48316299.4565,10
[24],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",107563996.7169,11
[24],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",165556670.0955,12
[24],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",268375.4116,1
[24],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",1243068.0473,2
[24],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",7711891.5871,3
[24],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",8693479.1507,4
[24],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",14672721.8862,5
[24],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",14716364.3845,6
[24],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",31762407.8244,7
[24],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",35680506.4966,8
[24],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",47918770.739,9
[24],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",51252210.8558,10
[24],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",110795119.4975,11
[24],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",163606281.1172,12
[24],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",42266.3011,1
[24],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",144724.9821,2
[24],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",1570514.9738,3
[24],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",10355470.0162,4
[24],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",17938039.4984,5
[24],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",18724833.526,6
[24],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",74416333.5228,7
[24],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",78543379.9459,8
[24],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",87946285.4959,9
[24],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",89562047.3966,10
[24],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",91493775.4287,11
[24],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",231480707.4852,12
[24],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",43118.318,1
[24],50,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",269677.5919,2
[24],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",4134287.7621,3
[24],50,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",4958929.4399,4
[24],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",9048031.2796,5
[24],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",12440523.2168,6
[24],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",21423002.8837,7
[24],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",30631270.0143,8
[24],50,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",42098973.0112,9
[24],50,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",42412432.2779,10
[24],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",68399992.8726,11
[24],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",240039347.6089,12
[24],50,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",256269340.1434,1
[24],50,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",498673000.0669,2
[24],50,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",605734662.4652,3
[24],50,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",652162158.8565,4
[24],50,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",676183328.9219,5
[24],50,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",687662049.3296,6
[24],50,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",702605517.5086,7
[24],50,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",717093377.1214,8
[24],50,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",719163748.4234,9
[24],50,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",780710979.9474,10
[24],50,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",794534421.5794,11
[24],50,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",805469955.163,12
[24],50,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",191779.0731,1
[24],50,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",2699896.4712,2
