scale,source_config,source_hp,epoch,target_hp,target_hp_short,nll,mse
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",12648805.829593189,2.5297637452330428e-05
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",3436507031.0081663,0.006873014087809477
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",224351840.7512189,0.0004487037072955818
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",10708430583.100075,0.021416861191993295
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",127045024.88064533,0.0002540900755544347
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",12872836347.767033,0.02574567272132721
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",62137908.705409564,0.00012427584320396317
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8716613279.90899,0.017433226585611125
[24],3,"lr=3e-05, wd=0.0",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",4489520396.650511,0.008979040819094166
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",33732110.049164705,6.746424589147346e-05
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",7711891.587096453,1.5423808967336954e-05
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",74416333.52282853,0.00014883269283880112
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",21423002.883722577,4.28460315605892e-05
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",805469955.1629586,0.0016109399361190612
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",3620208.586931775,7.240442967007599e-06
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",1383449727.7919111,0.0027668994813769662
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",147669.50387100127,2.9536480088605206e-07
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",539997858.1355577,0.0010799957420642593
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1052828589.2715935,0.0021056572043363308
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",3020768788.3005342,0.006041537602394212
[24],3,"lr=3e-05, wd=0.0",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",4284960482.020898,0.00856992098983494
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",4575276.819601427,9.150579432346903e-06
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",1471444.1322065906,2.9429140575572307e-06
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",16321875.891465316,3.264377757607468e-05
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",3766191.833426935,7.532409459997919e-06
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",14582058.79047314,2.916414337409033e-05
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",6156316.630654246,1.231265905445254e-05
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",128907722.7940013,0.0002578154713811466
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",10943301.253101176,2.1886628299346402e-05
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",793561188.4848101,0.0015871224027627642
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",25565128.053355705,5.1130281899855455e-05
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",508060601.49182105,0.0010161212287767862
[24],3,"lr=3e-05, wd=0.0",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",540900830.7113643,0.0010818016872158724
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",6854582780.493863,0.013709165586780871
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",2137724386.0841606,0.004275448797961465
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",14310007378.494993,0.02862001478278313
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",5666960377.230757,0.011333920780254657
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",9841857974.207905,0.019683715974208954
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",8925170572.81421,0.017850341171421567
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",2727335929.455502,0.005454671884704148
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",9813944099.70434,0.019627888225201826
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",978960957.6365302,0.001957921941066204
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",8807708060.70425,0.017615416147201645
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",1523727815.3836336,0.003047455656560411
[24],4,"lr=3e-05, wd=0.01",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",6578026418.032636,0.013156052861858416
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",2007924151.8635833,0.004015848329520311
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",129360764.89412001,0.00025872155558138407
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",353454413.6094375,0.0007069088530120191
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",13356310.423107913,2.6712646639359877e-05
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",1146662675.6898615,0.0022933253771728673
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",5927491.065271687,1.1855007923687423e-05
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",10875911682.65359,0.021751823391100322
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",5513427.398083447,1.1026880589310942e-05
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",19613406739.729492,0.039226813505252124
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",2942220577.498159,0.005884441180789462
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",19329745526.944874,0.03865949107968289
[24],4,"lr=3e-05, wd=0.01",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",6589933996.217076,0.013179868018227297
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",1869249036.4075017,0.0037384980986081475
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",745338745.9740818,0.0014906775177413074
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",164720086.28202546,0.00032944019835719494
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",142459443.52507317,0.0002849189128432904
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",2363441786.074916,0.004726883597942976
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",190328411.52336833,0.0003806568488398807
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",12458659218.50509,0.024917318462803324
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",166610696.35842597,0.000333221418509996
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",15205829779.37729,0.030411659584547727
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",136981730.51068076,0.0002739634868145056
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8473366318.480921,0.016946732662754985
[24],4,"lr=3e-05, wd=0.01",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",2870568.513601041,5.741162820346131e-06
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",629435634.9366192,0.0012588712956663824
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",150385175.07859913,0.0003007703759503423
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",54694693.4702881,0.00010938941273372024
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",3235301.0968680847,6.470627986880219e-06
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",3355254118.6090517,0.006710508263011248
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",189733946.91899392,0.00037946791963113186
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",10592335312.169952,0.021184670650133047
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",88153680.91923457,0.0001763073876316132
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",12805947578.457323,0.02561189518270779
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",25268070.031185016,5.0536165855514075e-05
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",8581966589.1068735,0.01716393320400689
[24],4,"lr=3e-05, wd=0.01",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",4475062947.502331,0.008950125920797806
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",15257152.076394763,3.0514329945933578e-05
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",8693479.150726765,1.7386984094597582e-05
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",78543379.94591703,0.0001570867856849781
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",30631270.014252037,6.126256582164812e-05
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",794534421.5793871,0.0015890688689519181
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",4912626.296627546,9.82527838639914e-06
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",1464736653.1351907,0.0029294733320635257
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",4001.7711684940587,8.029335481037637e-09
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",690480785.9721127,0.0013809615977373694
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1054834472.5451319,0.002109668970883408
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",3017510540.9566345,0.006035021107706413
[24],4,"lr=3e-05, wd=0.01",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",4228689752.550631,0.008457379530894406
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",15680387.81066753,3.136080141447911e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",90602.17610903339,1.812301453621163e-07
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",17998788.817365162,3.599760342787437e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",6765016.869703017,1.3530059532550084e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",14561563.561913738,2.9123152916971527e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",8811566.851855617,1.7623159496855285e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",133082290.1504194,0.00026616460609398283
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",6660364.312078783,1.3320754417301615e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",794432833.1339948,0.0015888656920611335
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",5116990.740274419,1.0234007273692888e-05
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",521399134.6170047,0.0010427982950271535
[24],4,"lr=3e-05, wd=0.01",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",358010076.0481979,0.00071602017788954
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",445034318.1192214,0.0008900686620315868
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",264754695.7340582,0.0005295094172612604
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",3544295049.8257875,0.007088590125444719
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",210021959.49092802,0.0004200439447750001
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",1524983477.6872854,0.003049966981167715
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",1169125943.7568524,0.002338251913306849
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",80534070.83460735,0.00016106816746235873
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",1442149683.806651,0.002884299393406446
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",953084117.6529747,0.0019061682610990935
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",995604547.0913206,0.0019912091199757852
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",570025779.5745422,0.0011400515849422283
[24],5,"lr=1e-04, wd=0.0",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",322585407.6302099,0.000645170841053564
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",1504216340.8668585,0.003008432707526861
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",72764774.96506941,0.00014552957572328286
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",1286510435.7026212,0.0025730208971983864
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",13368573.421250097,2.6737172635644246e-05
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",222834752.44026583,0.00044566953067367573
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",256343531.71004796,0.0005126870892132399
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",7811118398.874414,0.015622236823541972
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",150324885.74341926,0.00030064979727998254
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",14381785690.162739,0.028763571406118623
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",200978642.99121097,0.00040195731177556596
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",12456519951.045797,0.02491303992788474
[24],5,"lr=1e-04, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",6753815051.245639,0.013507630128284421
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",2211357931.5454206,0.004422715888883985
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",1182176918.6175046,0.0023643538630281533
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",786994141.2354286,0.001573988308264001
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",10295.330278105936,2.061645370026139e-08
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",912350191.651647,0.0018247004090964378
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",14536821.945262978,2.9073669683670007e-05
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",9256281377.802938,0.01851256278139902
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",4288081.216554792,8.576188226253632e-06
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",11726005004.27208,0.023452010034337303
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",655934063.4767537,0.0013118681527466514
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",5772901521.504665,0.011545803068802474
[24],5,"lr=1e-04, wd=0.0",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",1839215859.9012995,0.003678431745595743
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",839552394.301625,0.001679104814396394
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",220956068.52072755,0.00044191216283459914
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",212182828.5050746,0.00042436568280329324
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",31585384.32778859,6.317079444872123e-05
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",1917597116.9949977,0.0038351942597831395
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",1295675.563186727,2.5913769195175034e-06
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",8849335765.177383,0.01769867155614791
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",16400962.323080538,3.2801950439305126e-05
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",10959447897.924402,0.02191889582164195
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",262229521.68887904,0.0005244590691709021
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",6588575004.937962,0.013177150035669067
[24],5,"lr=1e-04, wd=0.0",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",7644089588.844934,0.015288179203483012
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",24455629.04610385,4.891128388535174e-05
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",268375.41157312406,5.367766162902975e-07
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",1570514.9737684526,3.1410557406809546e-06
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",9048031.27963422,1.809608835241249e-05
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",652162158.8565037,0.0013043243435061514
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",9764735.30143773,1.952949639601951e-05
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",47001096.0945315,9.400221798220704e-05
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",23148535.32612993,4.62970964454039e-05
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",4853202293.601563,0.009706404612996272
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",1322271250.424554,0.0026445425266422525
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",2684038274.852005,0.0053680765754971545
[24],5,"lr=1e-04, wd=0.0",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",5161035077.8346405,0.010322070181462424
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",3884213.0998596293,7.768451992863308e-06
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",1230869.0712576096,2.4617639356592686e-06
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",3723802.166551559,7.4476301262471675e-06
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",3100010.2346879593,6.2000462625199675e-06
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",2588602.853275161,5.177231499694371e-06
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",7709.826576193982,1.5445446296437484e-08
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",23721887.67872303,4.74438011505901e-05
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",25568838.170024604,5.1137702133193256e-05
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",559694310.6716635,0.001119388647136471
[24],5,"lr=1e-04, wd=0.0",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",140561992.2007157,0.00028112401019457544
