policy,obs_frac,t_target,query_target_N,n_configs,regret,normalized_regret,oracle_loss,selected_loss,top1_overlap,top1_hit_rate,top1_best_in_pred,top3_overlap,top3_hit_rate,top3_best_in_pred,top5_overlap,top5_hit_rate,top5_best_in_pred
bracket_nearest,0.1,0.2,134561280,27,0.018015286321225288,0.04401087817482912,1.9417323125963626,1.9597475989175879,0,0.0,0,3,1.0,1,4,0.8,1
bracket_nearest,0.1,0.2,287183360,35,0.0083280411803206,0.03393803611724825,1.7937163145023842,1.8020443556827048,0,0.0,0,0,0.0,0,4,0.8,1
bracket_nearest,0.1,0.3,77124608,24,0.0,0.0,2.061852360227834,2.061852360227834,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.3,134561280,27,0.0071724283695220326,0.022011093143567806,1.918067497688791,1.925239926058313,0,0.0,0,2,0.6666666666666666,0,4,0.8,1
bracket_nearest,0.1,0.3,287183360,35,0.011522975735042351,0.05099949013326312,1.7527006153231082,1.7642235910581505,0,0.0,0,0,0.0,0,4,0.8,1
bracket_nearest,0.1,0.4,77124608,24,0.0,0.0,2.036208664127018,2.036208664127018,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.4,134561280,27,0.004155031701792877,0.013935358954322359,1.9002963506657145,1.9044513823675073,0,0.0,0,2,0.6666666666666666,0,5,1.0,1
bracket_nearest,0.1,0.4,287183360,35,0.012027504879495332,0.05603226564149763,1.7278004993148472,1.7398280041943426,0,0.0,0,0,0.0,0,3,0.6,1
bracket_nearest,0.1,0.5,77124608,24,0.0,0.0,2.0169719080717665,2.0169719080717665,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.5,134561280,27,0.026485727890678046,0.09660335364994439,1.8854584382927937,1.9119441661834717,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.1,0.5,287183360,35,0.013329868047133875,0.06577880776319808,1.7078543041685352,1.721184172215669,0,0.0,0,0,0.0,0,2,0.4,1
bracket_nearest,0.1,0.6,77124608,24,0.0,0.0,2.0005139566504435,2.0005139566504435,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.6,134561280,27,0.024739271837731946,0.09695780905750513,1.8712962215361388,1.8960354933738708,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.1,0.6,287183360,35,0.013720252182172654,0.06951624639786534,1.6918271078234135,1.7055473600055862,0,0.0,0,0,0.0,0,2,0.4,1
bracket_nearest,0.1,0.7,77124608,24,0.0,0.0,1.9884876050327136,1.9884876050327136,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.7,134561280,27,0.024827211297076657,0.10232596881901874,1.8591603194112363,1.883987530708313,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.1,0.7,287183360,35,0.01557699871063245,0.0807684102736825,1.6781197503131369,1.6936967490237693,0,0.0,0,0,0.0,0,2,0.4,1
bracket_nearest,0.1,0.8,77124608,24,0.0,0.0,1.978469957559005,1.978469957559005,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.8,134561280,27,0.025176751758741345,0.10859372981131052,1.849080094669176,1.8742568464279175,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.1,0.8,287183360,35,0.015371851630832989,0.0808538557372648,1.667962272685507,1.68333412431634,0,0.0,0,0,0.0,0,2,0.4,1
bracket_nearest,0.1,0.9,77124608,24,0.0,0.0,1.9360440122977547,1.9360440122977547,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,0.9,134561280,27,0.018789303313131,0.08185810572318356,1.8139769964114478,1.8327662997245788,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.1,0.9,287183360,35,0.01871491361700972,0.10842685539970857,1.6361752475240956,1.6548901611411053,0,0.0,0,0,0.0,0,2,0.4,1
bracket_nearest,0.1,1.0,77124608,24,0.0,0.0,1.8988457918167114,1.8988457918167114,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.1,1.0,134561280,27,0.010948419570922852,0.047358764738702264,1.7854115962982178,1.7963600158691406,0,0.0,0,3,1.0,1,3,0.6,1
bracket_nearest,0.1,1.0,287183360,35,0.0211564302444458,0.13580315876465368,1.6100938320159912,1.631250262260437,0,0.0,0,0,0.0,0,2,0.4,1
bracket_nearest,0.2,0.3,77124608,24,0.0,0.0,2.061852360227834,2.061852360227834,1,1.0,1,1,0.3333333333333333,1,5,1.0,1
bracket_nearest,0.2,0.3,134561280,27,0.0071724283695220326,0.022011093143567806,1.918067497688791,1.925239926058313,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.2,0.3,287183360,35,0.011522975735042351,0.05099949013326312,1.7527006153231082,1.7642235910581505,0,0.0,0,1,0.3333333333333333,0,5,1.0,1
bracket_nearest,0.2,0.4,77124608,24,0.0,0.0,2.036208664127018,2.036208664127018,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.2,0.4,134561280,27,0.004155031701792877,0.013935358954322359,1.9002963506657145,1.9044513823675073,0,0.0,0,2,0.6666666666666666,0,5,1.0,1
bracket_nearest,0.2,0.4,287183360,35,0.012027504879495332,0.05603226564149763,1.7278004993148472,1.7398280041943426,0,0.0,0,1,0.3333333333333333,0,4,0.8,1
bracket_nearest,0.2,0.5,77124608,24,0.0,0.0,2.0169719080717665,2.0169719080717665,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.2,0.5,134561280,27,0.026485727890678046,0.09660335364994439,1.8854584382927937,1.9119441661834717,0,0.0,0,2,0.6666666666666666,1,5,1.0,1
bracket_nearest,0.2,0.5,287183360,35,0.013329868047133875,0.06577880776319808,1.7078543041685352,1.721184172215669,0,0.0,0,1,0.3333333333333333,0,3,0.6,1
bracket_nearest,0.2,0.6,77124608,24,0.0,0.0,2.0005139566504435,2.0005139566504435,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.2,0.6,134561280,27,0.024739271837731946,0.09695780905750513,1.8712962215361388,1.8960354933738708,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.2,0.6,287183360,35,0.013720252182172654,0.06951624639786534,1.6918271078234135,1.7055473600055862,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.2,0.7,77124608,24,0.0,0.0,1.9884876050327136,1.9884876050327136,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.2,0.7,134561280,27,0.024827211297076657,0.10232596881901874,1.8591603194112363,1.883987530708313,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.2,0.7,287183360,35,0.01557699871063245,0.0807684102736825,1.6781197503131369,1.6936967490237693,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.2,0.8,77124608,24,0.0,0.0,1.978469957559005,1.978469957559005,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.2,0.8,134561280,27,0.025176751758741345,0.10859372981131052,1.849080094669176,1.8742568464279175,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.2,0.8,287183360,35,0.015371851630832989,0.0808538557372648,1.667962272685507,1.68333412431634,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.2,0.9,77124608,24,0.0,0.0,1.9360440122977547,1.9360440122977547,1,1.0,1,1,0.3333333333333333,1,4,0.8,1
bracket_nearest,0.2,0.9,134561280,27,0.018789303313131,0.08185810572318356,1.8139769964114478,1.8327662997245788,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.2,0.9,287183360,35,0.01871491361700972,0.10842685539970857,1.6361752475240956,1.6548901611411053,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.2,1.0,77124608,24,0.0,0.0,1.8988457918167114,1.8988457918167114,1,1.0,1,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.2,1.0,134561280,27,0.010948419570922852,0.047358764738702264,1.7854115962982178,1.7963600158691406,0,0.0,0,3,1.0,1,3,0.6,1
bracket_nearest,0.2,1.0,287183360,35,0.0211564302444458,0.13580315876465368,1.6100938320159912,1.631250262260437,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.5,0.6,77124608,24,0.0,0.0,2.0005139566504435,2.0005139566504435,1,1.0,1,2,0.6666666666666666,1,5,1.0,1
bracket_nearest,0.5,0.6,134561280,27,0.024739271837731946,0.09695780905750513,1.8712962215361388,1.8960354933738708,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.5,0.6,287183360,35,0.013720252182172654,0.06951624639786534,1.6918271078234135,1.7055473600055862,0,0.0,0,1,0.3333333333333333,1,3,0.6,1
bracket_nearest,0.5,0.7,77124608,24,0.0,0.0,1.9884876050327136,1.9884876050327136,1,1.0,1,2,0.6666666666666666,1,5,1.0,1
bracket_nearest,0.5,0.7,134561280,27,0.024827211297076657,0.10232596881901874,1.8591603194112363,1.883987530708313,0,0.0,0,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.5,0.7,287183360,35,0.01557699871063245,0.0807684102736825,1.6781197503131369,1.6936967490237693,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.5,0.8,77124608,24,0.0,0.0,1.978469957559005,1.978469957559005,1,1.0,1,2,0.6666666666666666,1,5,1.0,1
bracket_nearest,0.5,0.8,134561280,27,0.025176751758741345,0.10859372981131052,1.849080094669176,1.8742568464279175,0,0.0,0,2,0.6666666666666666,1,3,0.6,1
bracket_nearest,0.5,0.8,287183360,35,0.015371851630832989,0.0808538557372648,1.667962272685507,1.68333412431634,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.5,0.9,77124608,24,0.0,0.0,1.9360440122977547,1.9360440122977547,1,1.0,1,2,0.6666666666666666,1,5,1.0,1
bracket_nearest,0.5,0.9,134561280,27,0.018789303313131,0.08185810572318356,1.8139769964114478,1.8327662997245788,0,0.0,0,1,0.3333333333333333,0,4,0.8,1
bracket_nearest,0.5,0.9,287183360,35,0.023161130428314136,0.13418648844641914,1.6361752475240956,1.6593363779524097,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
bracket_nearest,0.5,1.0,77124608,24,0.0,0.0,1.8988457918167114,1.8988457918167114,1,1.0,1,2,0.6666666666666666,1,4,0.8,1
bracket_nearest,0.5,1.0,134561280,27,0.010948419570922852,0.047358764738702264,1.7854115962982178,1.7963600158691406,0,0.0,0,2,0.6666666666666666,0,3,0.6,0
bracket_nearest,0.5,1.0,287183360,35,0.02446925640106201,0.15706819503535246,1.6100938320159912,1.6345630884170532,0,0.0,0,1,0.3333333333333333,1,2,0.4,1
