policy,trajectory_id,obs_frac,query_target_N,base_N,shrink,tkpm,mae,rmse,coverage_90,final_abs_error
all_lower_only,102,0.5,287183360,77124608,0.4,20.0,0.0827947738035964,0.08633278771472508,0.0,0.13319064883722476
all_lower_only,103,0.05,287183360,77124608,1.0,20.0,0.07256016260819262,0.08282105150257073,0.7131782945736435,0.1515579064398187
all_lower_only,103,0.1,287183360,77124608,1.0,20.0,0.07201073040356122,0.08193075617961196,0.5130434782608696,0.14753072231665065
all_lower_only,103,0.2,287183360,77124608,1.0,20.0,0.07608474283933163,0.08358349243613972,0.3883495145631068,0.14485276424997773
all_lower_only,103,0.5,287183360,77124608,1.0,20.0,0.07234109950942058,0.07572167118985183,0.125,0.11721660495880437
all_lower_only,104,0.05,287183360,77124608,0.2,30.0,0.1436569219672581,0.14979472738526034,0.31007751937984496,0.22413045463651393
all_lower_only,104,0.1,287183360,77124608,0.2,30.0,0.1255507982588577,0.1307592485228382,0.19130434782608696,0.20015603515347613
all_lower_only,104,0.2,287183360,77124608,0.2,30.0,0.11460819296028975,0.119243968484676,0.0970873786407767,0.18379586489361688
all_lower_only,104,0.5,287183360,77124608,0.2,30.0,0.09806927778650673,0.10062270900279578,0.0,0.14468929121230745
all_lower_only,105,0.05,287183360,77124608,0.4,30.0,0.0981383461352576,0.10726487174946547,0.3953488372093023,0.18299376108809362
all_lower_only,105,0.1,287183360,77124608,0.4,30.0,0.10091230812185244,0.10804995603106574,0.23478260869565218,0.17822102197526934
all_lower_only,105,0.2,287183360,77124608,0.4,30.0,0.0986924424655133,0.10417218006623208,0.13592233009708737,0.16826159734297863
all_lower_only,105,0.5,287183360,77124608,0.4,30.0,0.08655064980230354,0.089272420056485,0.0,0.13230283839442136
all_lower_only,106,0.05,287183360,77124608,0.6,30.0,0.0849407998614167,0.09626646398249025,0.3953488372093023,0.1723467015774236
all_lower_only,106,0.1,287183360,77124608,0.6,30.0,0.09702749801358711,0.10511370728386621,0.22608695652173913,0.17651524145504882
all_lower_only,106,0.2,287183360,77124608,0.6,30.0,0.09404309547935841,0.10010489264012948,0.13592233009708737,0.16472641236426888
all_lower_only,106,0.5,287183360,77124608,0.6,30.0,0.07811094675995583,0.08110277026972706,0.0,0.12338312039465071
all_lower_only,107,0.05,287183360,77124608,0.8,30.0,0.07888874336945627,0.09028125154272772,0.5038759689922481,0.16140624601451914
all_lower_only,107,0.1,287183360,77124608,0.8,30.0,0.08860720324228376,0.09640975748899508,0.2956521739130435,0.16273915684596663
all_lower_only,107,0.2,287183360,77124608,0.8,30.0,0.08890613088111993,0.09462139067397055,0.20388349514563106,0.15529317631928397
all_lower_only,107,0.5,287183360,77124608,0.8,30.0,0.07593037773689412,0.07884336486416514,0.0,0.11956717275618445
all_lower_only,108,0.05,287183360,77124608,1.0,30.0,0.10502081759232679,0.11266884645111544,0.4806201550387597,0.18054433613621712
all_lower_only,108,0.1,287183360,77124608,1.0,30.0,0.10251075359610484,0.1080610906645236,0.3217391304347826,0.17027208502571978
all_lower_only,108,0.2,287183360,77124608,1.0,30.0,0.10022109090524951,0.10459804196783011,0.22330097087378642,0.1619959487854552
all_lower_only,108,0.5,287183360,77124608,1.0,30.0,0.08480212771360285,0.08723506235104164,0.03125,0.12655135881237767
bracket_nearest,15,0.05,77124608,14562560,0.2,10.0,0.0793523193480468,0.08448651860102882,1.0,0.14576150659792608
bracket_nearest,15,0.1,77124608,14562560,0.2,10.0,0.07897152641988868,0.08386336079631139,0.8782608695652174,0.14305299999824062
bracket_nearest,15,0.2,77124608,14562560,0.2,10.0,0.07481122565185451,0.07884356260181202,0.7961165048543689,0.1371539347382691
bracket_nearest,15,0.5,77124608,14562560,0.2,10.0,0.06391848782100429,0.06818727873217793,0.65625,0.11629863632841175
bracket_nearest,16,0.05,77124608,14562560,0.4,10.0,0.03122701492217445,0.040156264562154986,1.0,0.10030671002672253
bracket_nearest,16,0.1,77124608,14562560,0.4,10.0,0.028703354858466562,0.03698918035917087,1.0,0.09270895135381663
bracket_nearest,16,0.2,77124608,14562560,0.4,10.0,0.046642256443501645,0.05442696804186241,0.8640776699029126,0.11323388003338586
bracket_nearest,16,0.5,77124608,14562560,0.4,10.0,0.0536419404638581,0.05803862971442466,0.734375,0.10114877401772882
bracket_nearest,17,0.05,77124608,14562560,1.0,10.0,0.043515766546824916,0.05363441903923157,1.0,0.10877047291841269
bracket_nearest,17,0.1,77124608,14562560,1.0,10.0,0.07818808669304374,0.08491003735452017,0.8695652173913043,0.13708516479162247
bracket_nearest,17,0.2,77124608,14562560,1.0,10.0,0.08812049151320407,0.09365573820655113,0.2524271844660194,0.14951546060384713
bracket_nearest,17,0.5,77124608,14562560,1.0,10.0,0.04744158488028481,0.05145608489931132,0.765625,0.08947990962199182
bracket_nearest,18,0.05,77124608,14562560,0.2,20.0,0.06935722011816177,0.07279966776173553,1.0,0.133792209320708
bracket_nearest,18,0.1,77124608,14562560,0.2,20.0,0.04860218500677519,0.05504585806922257,0.9478260869565217,0.11645742089459432
bracket_nearest,18,0.2,77124608,14562560,0.2,20.0,0.05113389571077398,0.057691737583033635,0.8640776699029126,0.11766660209726032
bracket_nearest,18,0.5,77124608,14562560,0.2,20.0,0.05456192857045843,0.059194974913294625,0.734375,0.10466675820507065
bracket_nearest,19,0.05,77124608,14562560,0.4,20.0,0.02353209931007142,0.03060156888995212,1.0,0.07483161893998913
bracket_nearest,19,0.1,77124608,14562560,0.4,20.0,0.03248994809636666,0.039908550994491844,1.0,0.09355071410278937
bracket_nearest,19,0.2,77124608,14562560,0.4,20.0,0.038462790656795046,0.045206275373326686,0.9805825242718447,0.09679884510679582
bracket_nearest,19,0.5,77124608,14562560,0.4,20.0,0.03748197814557566,0.04216362131803166,0.890625,0.08079747660159375
bracket_nearest,20,0.05,77124608,14562560,1.0,20.0,0.07985214285480852,0.08340726259566754,1.0,0.11794196521166311
bracket_nearest,20,0.1,77124608,14562560,1.0,20.0,0.1013681730755146,0.10436680598900924,0.4782608695652174,0.14314813989590958
bracket_nearest,20,0.2,77124608,14562560,1.0,20.0,0.08163005897550962,0.08461538692407024,0.6893203883495146,0.13324115057664399
bracket_nearest,20,0.5,77124608,14562560,1.0,20.0,0.0340531767414691,0.03820175257932059,1.0,0.07259374521836559
bracket_nearest,21,0.05,77124608,14562560,0.2,30.0,0.060987551655528716,0.06423316082746179,1.0,0.12000886051338933
bracket_nearest,21,0.1,77124608,14562560,0.2,30.0,0.0396196434508838,0.04559245598216565,1.0,0.1043361088898056
bracket_nearest,21,0.2,77124608,14562560,0.2,30.0,0.045597733795908126,0.05122987831147935,0.9611650485436893,0.1083167495211641
bracket_nearest,21,0.5,77124608,14562560,0.2,30.0,0.0507020629017044,0.055230593072523815,0.796875,0.09973983566202005
bracket_nearest,22,0.05,77124608,14562560,0.4,30.0,0.020846722070846074,0.027929434783939583,1.0,0.07808284201714644
bracket_nearest,22,0.1,77124608,14562560,0.4,30.0,0.042739427116243525,0.04795028122802785,1.0,0.09725581532795902
bracket_nearest,22,0.2,77124608,14562560,0.4,30.0,0.051082988096442426,0.055053693379439446,1.0,0.1034108438147574
bracket_nearest,22,0.5,77124608,14562560,0.4,30.0,0.04619774615180459,0.0496334422878417,0.859375,0.08784769524293834
bracket_nearest,23,0.05,77124608,14562560,1.0,30.0,0.06263005204273978,0.06385277053519951,1.0,0.07989083082811765
bracket_nearest,23,0.1,77124608,14562560,1.0,30.0,0.08239690064604509,0.08316736643010864,0.7043478260869566,0.10245001332162085
bracket_nearest,23,0.2,77124608,14562560,1.0,30.0,0.06582972896247774,0.0668553122156707,0.912621359223301,0.09711591263363539
bracket_nearest,23,0.5,77124608,14562560,1.0,30.0,0.030318823039088644,0.03322967492876778,1.0,0.0615152250157438
bracket_nearest,24,0.05,134561280,14562560,0.2,10.0,0.07485551785850714,0.09079055623146032,1.0,0.0954104388058088
bracket_nearest,24,0.1,134561280,14562560,0.2,10.0,0.06979743546133219,0.07376309218176205,1.0,0.10619752282416828
bracket_nearest,24,0.2,134561280,14562560,0.2,10.0,0.07846335392271493,0.0802243630601054,1.0,0.11357939782429138
bracket_nearest,24,0.5,134561280,14562560,0.2,10.0,0.08208851173118573,0.08288774461811046,0.90625,0.10610373060584477
bracket_nearest,25,0.05,134561280,14562560,0.4,10.0,0.013008623922053474,0.017237308481815074,1.0,0.04571454040547973
bracket_nearest,25,0.1,134561280,14562560,0.4,10.0,0.017607342197660636,0.020002771088802548,1.0,0.037670334403722805
bracket_nearest,25,0.2,134561280,14562560,0.4,10.0,0.013911853671912784,0.02100210618664028,1.0,0.053920110690076406
bracket_nearest,25,0.5,134561280,14562560,0.4,10.0,0.06638688329687847,0.06831887561621258,1.0,0.09785859568732302
bracket_nearest,26,0.05,134561280,14562560,1.0,10.0,0.03966223307026147,0.04347160477327162,1.0,0.006597569366979528
bracket_nearest,26,0.1,134561280,14562560,1.0,10.0,0.018018381626317827,0.022366714020547136,1.0,0.04919685346289704
bracket_nearest,26,0.2,134561280,14562560,1.0,10.0,0.06520278530927706,0.07058072719320913,1.0,0.10932225605764367
bracket_nearest,26,0.5,134561280,14562560,1.0,10.0,0.03126859652318803,0.03278513072172574,1.0,0.049526234281495274
bracket_nearest,27,0.05,134561280,14562560,0.2,20.0,0.03597428346000324,0.04559610096827998,1.0,0.07885144766632357
bracket_nearest,27,0.1,134561280,14562560,0.2,20.0,0.03471401159389654,0.03904739989628043,1.0,0.08174017569066505
bracket_nearest,27,0.2,134561280,14562560,0.2,20.0,0.037381164650092544,0.04136261962492564,1.0,0.08175951109881918
bracket_nearest,27,0.5,134561280,14562560,0.2,20.0,0.05920053006878563,0.061430017560327496,0.921875,0.09333023015778674
bracket_nearest,28,0.05,134561280,14562560,0.4,20.0,0.040624537868101704,0.04541041873166941,1.0,0.019820381231446804
bracket_nearest,28,0.1,134561280,14562560,0.4,20.0,0.03488317434247395,0.03861739064918879,1.0,0.0250846670024778
bracket_nearest,28,0.2,134561280,14562560,0.4,20.0,0.018301440833831718,0.023428815993346775,1.0,0.054930006568354006
bracket_nearest,28,0.5,134561280,14562560,0.4,20.0,0.049028515616612506,0.05220342359927043,1.0,0.08457433984259666
bracket_nearest,29,0.05,134561280,14562560,1.0,20.0,0.02734511717841619,0.03012380353985625,1.0,0.005133383309225303
bracket_nearest,29,0.1,134561280,14562560,1.0,20.0,0.021283602963052078,0.025047575026786766,1.0,0.0488097844546187
bracket_nearest,29,0.2,134561280,14562560,1.0,20.0,0.05563733716562775,0.05801792754293292,1.0,0.08555818485208055
bracket_nearest,29,0.5,134561280,14562560,1.0,20.0,0.013876303782514528,0.016288064644704177,1.0,0.03190356286052709
bracket_nearest,30,0.05,134561280,14562560,0.2,30.0,0.02842587665374388,0.03428551749497516,1.0,0.07315320332963626
bracket_nearest,30,0.1,134561280,14562560,0.2,30.0,0.0228195247595116,0.029429763072643347,1.0,0.0679307893847747
bracket_nearest,30,0.2,134561280,14562560,0.2,30.0,0.023210057826098127,0.028680458686682078,1.0,0.06836573572310911
bracket_nearest,30,0.5,134561280,14562560,0.2,30.0,0.04164393938426905,0.04475901669023267,1.0,0.0773426210032766
bracket_nearest,31,0.05,134561280,14562560,0.4,30.0,0.025441146782100073,0.029215869948596915,1.0,0.043018568306082194
bracket_nearest,31,0.1,134561280,14562560,0.4,30.0,0.01762162620253884,0.02115651958720061,1.0,0.046657460400580275
bracket_nearest,31,0.2,134561280,14562560,0.4,30.0,0.023336893204870052,0.029551353130382648,1.0,0.06756341722868564
bracket_nearest,31,0.5,134561280,14562560,0.4,30.0,0.04107961601977196,0.04396587575434186,1.0,0.07442941934055525
bracket_nearest,32,0.05,134561280,14562560,1.0,30.0,0.007889523460322678,0.008768464088292877,1.0,0.013714586181230226
bracket_nearest,32,0.1,134561280,14562560,1.0,30.0,0.03177996783617713,0.0322073651137854,1.0,0.04247462686428194
bracket_nearest,32,0.2,134561280,14562560,1.0,30.0,0.04897654201994297,0.04943610867192708,1.0,0.06370883517132753
bracket_nearest,32,0.5,134561280,14562560,1.0,30.0,0.019933210674169026,0.02175698002958976,1.0,0.038598184690076476
bracket_nearest,33,0.05,287183360,14562560,0.2,10.0,0.03979863528823923,0.04744631318612968,0.9147286821705426,0.11521397141959366
bracket_nearest,33,0.1,287183360,14562560,0.2,10.0,0.0456624946917984,0.05174466034061437,0.9043478260869565,0.11699795678226321
bracket_nearest,33,0.2,287183360,14562560,0.2,10.0,0.055623779468119305,0.06037848187582424,0.8446601941747572,0.12399816768192973
bracket_nearest,33,0.5,287183360,14562560,0.2,10.0,0.052677953841109335,0.058472360672351724,0.6875,0.11207763021081951
bracket_nearest,34,0.05,287183360,14562560,0.4,10.0,0.05009252712216501,0.058259397070169486,0.9457364341085271,0.12800725219957676
bracket_nearest,34,0.1,287183360,14562560,0.4,10.0,0.0751425591353869,0.07909362632709115,0.8956521739130435,0.14422599039953754
bracket_nearest,34,0.2,287183360,14562560,0.4,10.0,0.07365546828229524,0.07784681561579719,0.8446601941747572,0.14495261526020742
bracket_nearest,34,0.5,287183360,14562560,0.4,10.0,0.05301928842538607,0.05909427368561311,0.703125,0.11335619614796988
bracket_nearest,35,0.05,287183360,14562560,0.6,10.0,0.06956497736193507,0.07732683300410036,1.0,0.1498769454380573
bracket_nearest,35,0.1,287183360,14562560,0.6,10.0,0.07664284325658502,0.0827320823947811,0.9565217391304348,0.15668980443155212
bracket_nearest,35,0.2,287183360,14562560,0.6,10.0,0.06281933761321906,0.06975228025205976,0.9320388349514563,0.14385790023952372
bracket_nearest,35,0.5,287183360,14562560,0.6,10.0,0.043141361137009414,0.05047211315960055,0.796875,0.10338380069340958
bracket_nearest,36,0.05,287183360,14562560,0.8,10.0,0.07591258874873888,0.08116596024294831,0.9922480620155039,0.1499691140243904
bracket_nearest,36,0.1,287183360,14562560,0.8,10.0,0.07188039473110434,0.07687670147750944,0.9565217391304348,0.14625797109074679
bracket_nearest,36,0.2,287183360,14562560,0.8,10.0,0.0552196974549409,0.061559413147385826,0.9514563106796117,0.1302702588949063
bracket_nearest,36,0.5,287183360,14562560,0.8,10.0,0.03399295239117614,0.04169890566907836,0.875,0.09042088536773218
bracket_nearest,37,0.05,287183360,14562560,1.0,10.0,0.07412873122887556,0.07594563079029847,1.0,0.12415652889894302
bracket_nearest,37,0.1,287183360,14562560,1.0,10.0,0.06590016221294497,0.06763098399409372,1.0,0.11403205142055195
bracket_nearest,37,0.2,287183360,14562560,1.0,10.0,0.04968550075532428,0.05276394565535734,1.0,0.10305056660994194
bracket_nearest,37,0.5,287183360,14562560,1.0,10.0,0.024853126480767852,0.03260952475151945,1.0,0.07501515755117083
bracket_nearest,38,0.05,287183360,14562560,0.2,20.0,0.04938227369465399,0.059228997957180174,0.9224806201550387,0.13462978425017402
bracket_nearest,38,0.1,287183360,14562560,0.2,20.0,0.05362825170918605,0.06177656066895383,0.9043478260869565,0.13475393042066286
bracket_nearest,38,0.2,287183360,14562560,0.2,20.0,0.05541221635442498,0.06235711663190147,0.8640776699029126,0.13244335364870508
bracket_nearest,38,0.5,287183360,14562560,0.2,20.0,0.0538467091068181,0.059894882463445355,0.734375,0.11535811530582962
bracket_nearest,39,0.05,287183360,14562560,0.4,20.0,0.05050777200675923,0.05858631111152907,0.9767441860465116,0.13011747333677803
bracket_nearest,39,0.1,287183360,14562560,0.4,20.0,0.0599353453844221,0.06605375163617462,0.9478260869565217,0.13647911274439561
bracket_nearest,39,0.2,287183360,14562560,0.4,20.0,0.052065184484824924,0.058934627487483904,0.9223300970873787,0.12830279388988663
bracket_nearest,39,0.5,287183360,14562560,0.4,20.0,0.039939817167733746,0.047384536137208,0.828125,0.10052638412648052
bracket_nearest,40,0.05,287183360,14562560,0.6,20.0,0.07807828272026204,0.08584394707484481,1.0,0.16324225409302495
bracket_nearest,40,0.1,287183360,14562560,0.6,20.0,0.06339419013268027,0.07131176863192655,1.0,0.14810221219033703
bracket_nearest,40,0.2,287183360,14562560,0.6,20.0,0.044990995277332496,0.05455282392417976,0.9902912621359223,0.1270774315865637
bracket_nearest,40,0.5,287183360,14562560,0.6,20.0,0.030526839105003603,0.039964737514420194,0.921875,0.09154071560716326
bracket_nearest,41,0.05,287183360,14562560,0.8,20.0,0.06288469276686084,0.06638515096316387,1.0,0.13096874685203752
bracket_nearest,41,0.1,287183360,14562560,0.8,20.0,0.04879281087225941,0.05528849894870223,1.0,0.1232524160896078
bracket_nearest,41,0.2,287183360,14562560,0.8,20.0,0.03357738102277703,0.04327585820420778,1.0,0.10933452725927739
