scale,epoch,target_hp,source_config,source_hp,nll,rank
[8],10,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.2943,1
[8],10,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.2933,2
[8],10,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.2896,3
[8],10,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.2452,4
[8],10,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.2409,5
[8],10,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.2101,6
[8],10,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.1763,7
[8],10,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.1524,8
[8],10,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.1478,9
[8],10,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.1434,10
[8],10,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.134,11
[8],10,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.1172,12
[8],10,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.4683,1
[8],10,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.4677,2
[8],10,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.3974,3
[8],10,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.3635,4
[8],10,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.3313,5
[8],10,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.3288,6
[8],10,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.3227,7
[8],10,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.2869,8
[8],10,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.2353,9
[8],10,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.2158,10
[8],10,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.1896,11
[8],10,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.1808,12
[8],10,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.28,1
[8],10,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.277,2
[8],10,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-2.2601,3
[8],10,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.2548,4
[8],10,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.2462,5
[8],10,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.1424,6
[8],10,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.1348,7
[8],10,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.0802,8
[8],10,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.0785,9
[8],10,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.0589,10
[8],10,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.0204,11
[8],10,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.0108,12
[8],10,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.5204,1
[8],10,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-2.5058,2
[8],10,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-2.4832,3
[8],10,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-2.4653,4
[8],10,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-2.4653,5
[8],10,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-2.3479,6
[8],10,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-2.3182,7
[8],10,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-2.2626,8
[8],10,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-2.2616,9
[8],10,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-2.2363,10
[8],10,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-2.2206,11
[8],10,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-2.2109,12
[8],10,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.1933,1
[8],10,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.1302,2
[8],10,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.1104,3
[8],10,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.0974,4
[8],10,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.0755,5
[8],10,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-1.967,6
[8],10,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-1.9162,7
[8],10,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-1.8775,8
[8],10,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-1.8503,9
[8],10,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-1.8453,10
[8],10,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-1.8348,11
[8],10,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-1.8262,12
[8],10,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.6035,1
[8],10,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-2.5642,2
[8],10,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-2.4319,3
[8],10,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-2.4297,4
[8],10,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-2.3167,5
[8],10,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-2.1796,6
[8],10,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-2.0621,7
[8],10,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-2.027,8
[8],10,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.0182,9
[8],10,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-2.013,10
[8],10,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-2.0098,11
[8],10,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-1.9999,12
[8],10,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.1944,1
[8],10,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.1379,2
[8],10,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.1105,3
[8],10,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.0852,4
[8],10,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.0607,5
[8],10,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-1.9558,6
[8],10,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-1.9046,7
[8],10,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-1.9041,8
[8],10,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-1.8934,9
[8],10,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-1.8645,10
[8],10,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-1.8643,11
[8],10,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-1.8624,12
[8],10,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-2.3681,1
[8],10,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-2.2414,2
[8],10,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-2.2383,3
[8],10,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-2.1597,4
[8],10,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-2.1402,5
[8],10,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-1.9962,6
[8],10,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-1.9553,7
[8],10,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.9367,8
[8],10,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.9352,9
[8],10,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.9297,10
[8],10,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.9201,11
[8],10,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-1.9142,12
[8],10,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.3789,1
[8],10,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-2.3266,2
[8],10,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-2.2657,3
[8],10,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.2227,4
[8],10,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.2,5
[8],10,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-2.0534,6
[8],10,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-2.0019,7
[8],10,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-1.9986,8
[8],10,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-1.9885,9
[8],10,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-1.9799,10
[8],10,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-1.9764,11
[8],10,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-1.9525,12
[8],10,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-2.2088,1
[8],10,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-2.0755,2
[8],10,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-1.9844,3
[8],10,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-1.9075,4
[8],10,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-1.843,5
[8],10,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-1.7333,6
[8],10,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-1.6719,7
[8],10,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-1.6527,8
[8],10,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-1.6449,9
[8],10,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-1.6358,10
[8],10,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-1.6217,11
[8],10,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-1.6066,12
[8],20,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.7881,1
[8],20,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.6835,2
[8],20,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.6467,3
[8],20,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.5785,4
[8],20,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.5137,5
[8],20,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.4714,6
[8],20,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.4619,7
[8],20,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.4599,8
[8],20,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.4459,9
[8],20,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.4159,10
[8],20,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.2502,11
[8],20,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.225,12
[8],20,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.023,1
[8],20,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.9441,2
[8],20,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.8347,3
[8],20,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.688,4
[8],20,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.6429,5
[8],20,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.621,6
[8],20,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.5545,7
[8],20,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.5402,8
[8],20,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.4643,9
[8],20,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.4206,10
[8],20,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.2681,11
[8],20,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.2405,12
[8],20,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-2.6265,1
[8],20,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-2.6226,2
[8],20,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-2.6091,3
[8],20,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-2.5831,4
[8],20,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-2.5664,5
[8],20,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-2.5508,6
[8],20,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-2.5479,7
[8],20,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-2.5122,8
[8],20,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-2.51,9
[8],20,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-2.4984,10
[8],20,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-2.3877,11
[8],20,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-2.3623,12
[8],20,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-2.8405,1
[8],20,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-2.8332,2
[8],20,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-2.8114,3
[8],20,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-2.7948,4
[8],20,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-2.7787,5
[8],20,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-2.771,6
[8],20,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-2.769,7
[8],20,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-2.7571,8
[8],20,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-2.7461,9
[8],20,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-2.7452,10
[8],20,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-2.5896,11
[8],20,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-2.5796,12
[8],20,"lr0.0001,wd0.0",7,"lr=3e-04, wd=0.0",-2.5314,1
[8],20,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.5233,2
[8],20,"lr0.0001,wd0.0",12,"lr=0.003, wd=0.01",-2.5097,3
[8],20,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.5023,4
[8],20,"lr0.0001,wd0.0",5,"lr=1e-04, wd=0.0",-2.4954,5
[8],20,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.4879,6
[8],20,"lr0.0001,wd0.0",8,"lr=3e-04, wd=0.01",-2.4665,7
[8],20,"lr0.0001,wd0.0",6,"lr=1e-04, wd=0.01",-2.4495,8
[8],20,"lr0.0001,wd0.0",3,"lr=3e-05, wd=0.0",-2.4265,9
[8],20,"lr0.0001,wd0.0",4,"lr=3e-05, wd=0.01",-2.4039,10
[8],20,"lr0.0001,wd0.0",1,"lr=1e-05, wd=0.0",-2.3017,11
[8],20,"lr0.0001,wd0.0",2,"lr=1e-05, wd=0.01",-2.2918,12
[8],20,"lr0.0001,wd0.01",12,"lr=0.003, wd=0.01",-2.8598,1
[8],20,"lr0.0001,wd0.01",11,"lr=0.003, wd=0.0",-2.7807,2
[8],20,"lr0.0001,wd0.01",10,"lr=0.001, wd=0.01",-2.7771,3
[8],20,"lr0.0001,wd0.01",7,"lr=3e-04, wd=0.0",-2.7547,4
[8],20,"lr0.0001,wd0.01",9,"lr=0.001, wd=0.0",-2.7132,5
[8],20,"lr0.0001,wd0.01",5,"lr=1e-04, wd=0.0",-2.6916,6
[8],20,"lr0.0001,wd0.01",8,"lr=3e-04, wd=0.01",-2.6771,7
[8],20,"lr0.0001,wd0.01",6,"lr=1e-04, wd=0.01",-2.6361,8
[8],20,"lr0.0001,wd0.01",3,"lr=3e-05, wd=0.0",-2.6064,9
[8],20,"lr0.0001,wd0.01",4,"lr=3e-05, wd=0.01",-2.5743,10
[8],20,"lr0.0001,wd0.01",1,"lr=1e-05, wd=0.0",-2.4727,11
[8],20,"lr0.0001,wd0.01",2,"lr=1e-05, wd=0.01",-2.4623,12
[8],20,"lr0.0003,wd0.0",11,"lr=0.003, wd=0.0",-2.3057,1
[8],20,"lr0.0003,wd0.0",7,"lr=3e-04, wd=0.0",-2.3027,2
[8],20,"lr0.0003,wd0.0",9,"lr=0.001, wd=0.0",-2.2987,3
[8],20,"lr0.0003,wd0.0",8,"lr=3e-04, wd=0.01",-2.2621,4
[8],20,"lr0.0003,wd0.0",5,"lr=1e-04, wd=0.0",-2.2334,5
[8],20,"lr0.0003,wd0.0",10,"lr=0.001, wd=0.01",-2.2313,6
[8],20,"lr0.0003,wd0.0",6,"lr=1e-04, wd=0.01",-2.2272,7
[8],20,"lr0.0003,wd0.0",3,"lr=3e-05, wd=0.0",-2.2019,8
[8],20,"lr0.0003,wd0.0",1,"lr=1e-05, wd=0.0",-2.2009,9
[8],20,"lr0.0003,wd0.0",2,"lr=1e-05, wd=0.01",-2.1988,10
[8],20,"lr0.0003,wd0.0",12,"lr=0.003, wd=0.01",-2.1985,11
[8],20,"lr0.0003,wd0.0",4,"lr=3e-05, wd=0.01",-2.1933,12
[8],20,"lr0.0003,wd0.01",12,"lr=0.003, wd=0.01",-2.8313,1
[8],20,"lr0.0003,wd0.01",11,"lr=0.003, wd=0.0",-2.7498,2
[8],20,"lr0.0003,wd0.01",10,"lr=0.001, wd=0.01",-2.6782,3
[8],20,"lr0.0003,wd0.01",9,"lr=0.001, wd=0.0",-2.582,4
[8],20,"lr0.0003,wd0.01",7,"lr=3e-04, wd=0.0",-2.5504,5
[8],20,"lr0.0003,wd0.01",8,"lr=3e-04, wd=0.01",-2.4344,6
[8],20,"lr0.0003,wd0.01",5,"lr=1e-04, wd=0.0",-2.2892,7
[8],20,"lr0.0003,wd0.01",6,"lr=1e-04, wd=0.01",-2.2706,8
[8],20,"lr0.0003,wd0.01",3,"lr=3e-05, wd=0.0",-2.1858,9
[8],20,"lr0.0003,wd0.01",4,"lr=3e-05, wd=0.01",-2.1719,10
[8],20,"lr0.0003,wd0.01",2,"lr=1e-05, wd=0.01",-2.1425,11
[8],20,"lr0.0003,wd0.01",1,"lr=1e-05, wd=0.0",-2.1395,12
[8],20,"lr0.001,wd0.0",11,"lr=0.003, wd=0.0",-2.3811,1
[8],20,"lr0.001,wd0.0",9,"lr=0.001, wd=0.0",-2.3739,2
[8],20,"lr0.001,wd0.0",7,"lr=3e-04, wd=0.0",-2.3704,3
[8],20,"lr0.001,wd0.0",8,"lr=3e-04, wd=0.01",-2.3315,4
[8],20,"lr0.001,wd0.0",10,"lr=0.001, wd=0.01",-2.3229,5
[8],20,"lr0.001,wd0.0",5,"lr=1e-04, wd=0.0",-2.2807,6
[8],20,"lr0.001,wd0.0",6,"lr=1e-04, wd=0.01",-2.2745,7
[8],20,"lr0.001,wd0.0",12,"lr=0.003, wd=0.01",-2.2677,8
[8],20,"lr0.001,wd0.0",1,"lr=1e-05, wd=0.0",-2.2476,9
[8],20,"lr0.001,wd0.0",2,"lr=1e-05, wd=0.01",-2.2465,10
[8],20,"lr0.001,wd0.0",3,"lr=3e-05, wd=0.0",-2.2431,11
[8],20,"lr0.001,wd0.0",4,"lr=3e-05, wd=0.01",-2.2364,12
[8],20,"lr0.001,wd0.01",11,"lr=0.003, wd=0.0",-2.5543,1
[8],20,"lr0.001,wd0.01",12,"lr=0.003, wd=0.01",-2.5321,2
[8],20,"lr0.001,wd0.01",10,"lr=0.001, wd=0.01",-2.3998,3
[8],20,"lr0.001,wd0.01",9,"lr=0.001, wd=0.0",-2.3766,4
[8],20,"lr0.001,wd0.01",7,"lr=3e-04, wd=0.0",-2.3056,5
[8],20,"lr0.001,wd0.01",8,"lr=3e-04, wd=0.01",-2.202,6
[8],20,"lr0.001,wd0.01",5,"lr=1e-04, wd=0.0",-2.0394,7
[8],20,"lr0.001,wd0.01",6,"lr=1e-04, wd=0.01",-2.0362,8
[8],20,"lr0.001,wd0.01",3,"lr=3e-05, wd=0.0",-1.9665,9
[8],20,"lr0.001,wd0.01",4,"lr=3e-05, wd=0.01",-1.9656,10
[8],20,"lr0.001,wd0.01",2,"lr=1e-05, wd=0.01",-1.9571,11
[8],20,"lr0.001,wd0.01",1,"lr=1e-05, wd=0.0",-1.9502,12
[8],20,"lr0.003,wd0.0",11,"lr=0.003, wd=0.0",-2.5439,1
[8],20,"lr0.003,wd0.0",12,"lr=0.003, wd=0.01",-2.5036,2
[8],20,"lr0.003,wd0.0",9,"lr=0.001, wd=0.0",-2.4629,3
[8],20,"lr0.003,wd0.0",7,"lr=3e-04, wd=0.0",-2.453,4
[8],20,"lr0.003,wd0.0",10,"lr=0.001, wd=0.01",-2.4523,5
[8],20,"lr0.003,wd0.0",8,"lr=3e-04, wd=0.01",-2.3722,6
[8],20,"lr0.003,wd0.0",5,"lr=1e-04, wd=0.0",-2.3041,7
[8],20,"lr0.003,wd0.0",6,"lr=1e-04, wd=0.01",-2.2776,8
[8],20,"lr0.003,wd0.0",3,"lr=3e-05, wd=0.0",-2.2303,9
[8],20,"lr0.003,wd0.0",2,"lr=1e-05, wd=0.01",-2.2246,10
[8],20,"lr0.003,wd0.0",4,"lr=3e-05, wd=0.01",-2.2198,11
[8],20,"lr0.003,wd0.0",1,"lr=1e-05, wd=0.0",-2.2151,12
[8],20,"lr0.003,wd0.01",11,"lr=0.003, wd=0.0",-2.8511,1
[8],20,"lr0.003,wd0.01",12,"lr=0.003, wd=0.01",-2.8508,2
[8],20,"lr0.003,wd0.01",10,"lr=0.001, wd=0.01",-2.7169,3
[8],20,"lr0.003,wd0.01",9,"lr=0.001, wd=0.0",-2.7087,4
[8],20,"lr0.003,wd0.01",7,"lr=3e-04, wd=0.0",-2.6523,5
[8],20,"lr0.003,wd0.01",8,"lr=3e-04, wd=0.01",-2.5324,6
[8],20,"lr0.003,wd0.01",5,"lr=1e-04, wd=0.0",-2.4369,7
[8],20,"lr0.003,wd0.01",6,"lr=1e-04, wd=0.01",-2.4142,8
[8],20,"lr0.003,wd0.01",2,"lr=1e-05, wd=0.01",-2.3429,9
[8],20,"lr0.003,wd0.01",3,"lr=3e-05, wd=0.0",-2.3388,10
[8],20,"lr0.003,wd0.01",4,"lr=3e-05, wd=0.01",-2.3275,11
[8],20,"lr0.003,wd0.01",1,"lr=1e-05, wd=0.0",-2.3259,12
[8],50,"lr1e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.7709,1
[8],50,"lr1e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.7514,2
[8],50,"lr1e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.7249,3
[8],50,"lr1e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.6824,4
[8],50,"lr1e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.6742,5
[8],50,"lr1e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.6632,6
[8],50,"lr1e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.605,7
[8],50,"lr1e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.5986,8
[8],50,"lr1e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.4668,9
[8],50,"lr1e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.4494,10
[8],50,"lr1e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.3153,11
[8],50,"lr1e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.3081,12
[8],50,"lr1e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.9722,1
[8],50,"lr1e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.9499,2
[8],50,"lr1e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.8951,3
[8],50,"lr1e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.8928,4
[8],50,"lr1e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.8786,5
[8],50,"lr1e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.7858,6
[8],50,"lr1e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.7814,7
[8],50,"lr1e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.7376,8
[8],50,"lr1e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.4906,9
[8],50,"lr1e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.4627,10
[8],50,"lr1e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.3365,11
[8],50,"lr1e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.3359,12
[8],50,"lr3e-05,wd0.0",12,"lr=0.003, wd=0.01",-3.6242,1
[8],50,"lr3e-05,wd0.0",10,"lr=0.001, wd=0.01",-3.5757,2
[8],50,"lr3e-05,wd0.0",5,"lr=1e-04, wd=0.0",-3.547,3
[8],50,"lr3e-05,wd0.0",11,"lr=0.003, wd=0.0",-3.5354,4
[8],50,"lr3e-05,wd0.0",9,"lr=0.001, wd=0.0",-3.5023,5
[8],50,"lr3e-05,wd0.0",3,"lr=3e-05, wd=0.0",-3.4973,6
[8],50,"lr3e-05,wd0.0",4,"lr=3e-05, wd=0.01",-3.4815,7
[8],50,"lr3e-05,wd0.0",6,"lr=1e-04, wd=0.01",-3.4815,8
[8],50,"lr3e-05,wd0.0",7,"lr=3e-04, wd=0.0",-3.4725,9
[8],50,"lr3e-05,wd0.0",8,"lr=3e-04, wd=0.01",-3.4516,10
[8],50,"lr3e-05,wd0.0",1,"lr=1e-05, wd=0.0",-3.3656,11
[8],50,"lr3e-05,wd0.0",2,"lr=1e-05, wd=0.01",-3.3637,12
[8],50,"lr3e-05,wd0.01",5,"lr=1e-04, wd=0.0",-3.9393,1
[8],50,"lr3e-05,wd0.01",6,"lr=1e-04, wd=0.01",-3.8699,2
[8],50,"lr3e-05,wd0.01",12,"lr=0.003, wd=0.01",-3.8418,3
[8],50,"lr3e-05,wd0.01",10,"lr=0.001, wd=0.01",-3.8316,4
[8],50,"lr3e-05,wd0.01",3,"lr=3e-05, wd=0.0",-3.8264,5
[8],50,"lr3e-05,wd0.01",4,"lr=3e-05, wd=0.01",-3.8105,6
[8],50,"lr3e-05,wd0.01",7,"lr=3e-04, wd=0.0",-3.7964,7
[8],50,"lr3e-05,wd0.01",8,"lr=3e-04, wd=0.01",-3.7868,8
[8],50,"lr3e-05,wd0.01",9,"lr=0.001, wd=0.0",-3.7523,9
[8],50,"lr3e-05,wd0.01",11,"lr=0.003, wd=0.0",-3.7519,10
[8],50,"lr3e-05,wd0.01",2,"lr=1e-05, wd=0.01",-3.6444,11
[8],50,"lr3e-05,wd0.01",1,"lr=1e-05, wd=0.0",-3.6443,12
[8],50,"lr0.0001,wd0.0",11,"lr=0.003, wd=0.0",-2.8529,1
[8],50,"lr0.0001,wd0.0",9,"lr=0.001, wd=0.0",-2.7821,2
[8],50,"lr0.0001,wd0.0",10,"lr=0.001, wd=0.01",-2.7546,3
