scale,source_config,source_hp,epoch,target_hp,target_hp_short,nll,mse
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.0110819676024,2.1325380541757438e-06
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.2812829169728364,0.00010545401802866562
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-3.942706902765224,1.5530965833687355e-06
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.109262970043447,2.0485371174402233e-05
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.2284933156735693,0.00011763781190158791
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-3.051016167971963,0.00017302220475654253
[8],8,"lr=3e-04, wd=0.01",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-2.872465550452948,0.0002984747982599274
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-4.144028688534687,8.439834692859426e-07
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-4.20038046280188,4.152996522433049e-07
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-4.080572540821575,8.44087904241996e-07
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-4.1718027683765975,4.4302312402442383e-07
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-3.428339961186986,1.611376964754932e-06
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.187719516886155,3.6380820713936776e-07
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-3.464834353896868,1.4018617206561586e-05
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-4.135171338784882,4.556159571612243e-06
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-3.282104144812351,6.49630741062889e-05
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.940392726627884,3.6165316071292026e-06
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-3.2124153258318553,3.3655090848973874e-05
[8],8,"lr=3e-04, wd=0.01",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-3.6276586622383897,2.865393379797991e-05
[8],9,"lr=0.001, wd=0.0",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-0.7828984830590761,0.0026360685020872603
[8],9,"lr=0.001, wd=0.0",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-0.7896711437037444,0.0014140389543916081
[8],9,"lr=0.001, wd=0.0",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-0.771061739586163,0.005240656930531009
[8],9,"lr=0.001, wd=0.0",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-0.7984719610368928,0.002662788312024236
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-0.7946111317937431,0.005784070388004849
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-0.8129273064272715,0.0038389308807032633
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-0.8352629833048602,0.004708134249528223
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-0.8354878214821924,0.003878134379746523
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.855362235475424,0.004251658744695486
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.8682831895644983,0.0028888058912103255
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-0.8688747741129081,0.003674952021898791
[8],9,"lr=0.001, wd=0.0",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-0.8965124552757057,0.00165343483243281
[8],9,"lr=0.001, wd=0.0",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.113273367831382,0.0009914070706278652
[8],9,"lr=0.001, wd=0.0",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.3035273158198684,0.00034666757000441714
[8],9,"lr=0.001, wd=0.0",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.957242184242501,0.0010369242931423798
[8],9,"lr=0.001, wd=0.0",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.1882971277587884,0.0004955108854796346
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.0191453462790556,0.0001799465278526487
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-2.1335171403907944,0.00039189170114508747
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.921526472892578,0.0004289883078382315
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.14799848054305,0.00012055474373726532
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.7671364432114454,0.000830908647452318
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.5961985005732011,0.000107262022855246
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.5642987650143714,0.000816065949976897
[8],9,"lr=0.001, wd=0.0",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-2.0720601061428328,0.0006669661113682065
[8],9,"lr=0.001, wd=0.0",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.152552741123938,0.0007156302665184352
[8],9,"lr=0.001, wd=0.0",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.32299692744958,0.00043157109223208547
[8],9,"lr=0.001, wd=0.0",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-2.2408703729392676,0.0004829603655707498
[8],9,"lr=0.001, wd=0.0",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.4682923730207524,0.0001292470117511385
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.277006610281539,2.7458806439788876e-05
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-2.483165675802441,5.785866094167981e-05
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.1301593057954964,0.0008896704073591399
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.429655490791118,2.1685085886649992e-05
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.1105436997834266,0.0009190938300299891
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-2.2383238741673797,0.00010818711240093071
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.265718054207889,0.00029599424065672746
[8],9,"lr=0.001, wd=0.0",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.9844374772087008,0.00013589528512651067
[8],9,"lr=0.001, wd=0.0",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.6834752148524164,5.392079659362769e-05
[8],9,"lr=0.001, wd=0.0",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.944064680481505,1.5980979404803284e-05
[8],9,"lr=0.001, wd=0.0",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-2.512166013583794,1.9326355684109675e-05
[8],9,"lr=0.001, wd=0.0",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.8113890584171126,4.2819159935001716e-05
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.487900354454689,0.0002586680160633449
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-2.7132486722698945,3.1736723592333012e-06
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.298724271094971,0.0009864407667224467
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.581995395180038,4.356138952130492e-06
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.373936226879101,0.000947659442629408
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-2.376624381109161,3.400875788380501e-05
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.4629377256914364,0.0004497731727147779
[8],9,"lr=0.001, wd=0.0",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-2.7086927537471612,0.0003684371605419668
[8],9,"lr=0.001, wd=0.0",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-3.6824074718936917,3.149180847427956e-06
[8],9,"lr=0.001, wd=0.0",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-3.8950606066483306,2.7659271851223754e-06
[8],9,"lr=0.001, wd=0.0",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-3.502311418091905,1.4652034934902915e-06
[8],9,"lr=0.001, wd=0.0",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-3.7522789943727672,9.566934594033617e-07
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.782089329151396,7.408622009631545e-05
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-3.936144614470892,1.99633249056858e-06
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.326926541592315,7.078118002021964e-05
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-3.868650092939168,1.817342854409395e-06
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.146155703592501,5.516387528747358e-05
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.22526898285005,0.00012261084947747444
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-3.1166760574554018,0.00017739893859145464
[8],9,"lr=0.001, wd=0.0",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-2.726235444854078,0.0003112401636447976
[8],9,"lr=0.001, wd=0.0",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-4.150993865582307,5.634546722482596e-07
[8],9,"lr=0.001, wd=0.0",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-4.1920931562308255,7.610135231828274e-07
[8],9,"lr=0.001, wd=0.0",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-4.099838471462293,8.273725561086401e-07
[8],9,"lr=0.001, wd=0.0",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-4.174821952067093,4.269819933191492e-07
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-3.4190630536719473,1.562162763631254e-06
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.181865968547318,4.4997011329598977e-07
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-3.4737855706714216,1.0806270633196107e-05
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-4.12214729102072,5.066343614888005e-06
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-3.325059470507661,6.298834158229763e-05
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.9025384593868395,4.336929559100146e-06
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-3.205874519575795,2.6365071136082074e-05
[8],9,"lr=0.001, wd=0.0",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-3.57100210494414,3.47265012389564e-05
[8],10,"lr=0.001, wd=0.01",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-0.7583606669606985,0.0022947652353218664
[8],10,"lr=0.001, wd=0.01",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-0.7696573487510845,0.0012002827018451575
[8],10,"lr=0.001, wd=0.01",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-0.7458462925710498,0.004845755655941817
[8],10,"lr=0.001, wd=0.01",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-0.7797798906251072,0.002434199757712605
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-0.762474045299648,0.005543955164091756
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-0.7898685195219404,0.0036386699618204837
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-0.8041176347384237,0.004640188110766918
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-0.8142995191160414,0.003707642357153234
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.8273561833900092,0.004236309380760024
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.8497472862695261,0.0027202480769823773
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-0.8416706909333551,0.003607803662070414
[8],10,"lr=0.001, wd=0.01",0,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-0.8757199503051686,0.001472881440622
[8],10,"lr=0.001, wd=0.01",5,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-1.8838947285732572,0.00026082214401950424
[8],10,"lr=0.001, wd=0.01",5,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-1.9296925133491276,1.8514773116280257e-05
[8],10,"lr=0.001, wd=0.01",5,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-1.8837226813478656,0.0002326125163437767
[8],10,"lr=0.001, wd=0.01",5,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.0036975197070976,4.365298598325264e-05
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-1.9603681904558836,4.711695049998278e-05
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-2.0902176815765814,0.00012186043447048212
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-1.847700562146403,0.0008489213525040008
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.0680769023287673,1.8207932235598494e-05
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-1.7414839645157165,0.0013890359851737577
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-1.5402384420894308,0.00037315501543916873
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-1.5477042257389262,0.001569028198122841
[8],10,"lr=0.001, wd=0.01",5,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.980333640788666,0.0004848822791695431
[8],10,"lr=0.001, wd=0.01",10,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.0244055792192306,0.00015552568072941313
[8],10,"lr=0.001, wd=0.01",10,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.14445313560322,8.106178757160101e-05
[8],10,"lr=0.001, wd=0.01",10,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-2.1340018054867933,0.00010266525523592675
[8],10,"lr=0.001, wd=0.01",10,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.215844827997239,1.3589065965509232e-06
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.246194266275291,0.0001710150913235996
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-2.4653181551688697,1.6505855787217247e-06
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.097422048814928,0.0013494406567208306
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.4319054743617228,8.00926470189341e-06
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.085234212882383,0.0012530955993992328
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-2.1597321278209454,4.028099695709238e-05
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.2227468001220942,0.0004738275527506536
[8],10,"lr=0.001, wd=0.01",10,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-1.9074713886109376,7.329518487902066e-05
[8],10,"lr=0.001, wd=0.01",20,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-2.4599026278048393,6.172179537462164e-08
[8],10,"lr=0.001, wd=0.01",20,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-2.5401555001826686,1.6105397281931818e-05
[8],10,"lr=0.001, wd=0.01",20,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-2.5478699933685993,7.876980216645816e-06
[8],10,"lr=0.001, wd=0.01",20,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-2.7571055471927908,1.4547665976432649e-06
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.502296253071189,0.00044878811626988097
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-2.777145359442859,7.629968805086148e-06
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.231329356028257,0.0011832251291491102
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-2.6782148766667957,5.208317438827523e-06
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.3229165052552436,0.0010745478051720771
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-2.399782437775401,2.4055111463668373e-05
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-2.452295881736507,0.0005710224418954897
[8],10,"lr=0.001, wd=0.01",20,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-2.71693619678911,0.00026821383164246605
[8],10,"lr=0.001, wd=0.01",50,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-3.7709041352840864,1.0571408937321154e-06
[8],10,"lr=0.001, wd=0.01",50,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-3.9722429661592202,4.266283909820809e-07
[8],10,"lr=0.001, wd=0.01",50,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-3.575727303157405,7.254165719436695e-06
[8],10,"lr=0.001, wd=0.01",50,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-3.831610446035267,1.5727544226268694e-06
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-2.7545891144793386,8.383764951780268e-05
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.020036330255595,8.743034886507392e-07
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-2.3352660058668238,5.070066811145709e-05
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-3.978686728235127,1.0867421361706742e-06
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-2.1680509165173127,8.174703919965774e-05
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.2803493038471667,0.00010820177122540043
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-3.120840882346412,0.00018118445540765086
[8],10,"lr=0.001, wd=0.01",50,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-2.8730683901490632,0.00027439118638485684
[8],10,"lr=0.001, wd=0.01",90,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-4.1573565895303,6.913705138390962e-07
[8],10,"lr=0.001, wd=0.01",90,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-4.201222743125445,5.874049630818416e-07
[8],10,"lr=0.001, wd=0.01",90,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-4.097600081966923,1.2784924046971175e-06
[8],10,"lr=0.001, wd=0.01",90,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-4.175916985962155,3.781822110901278e-07
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-3.4113040453057266,1.3830921910222087e-06
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-4.18387933096802,4.766713139620426e-07
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-3.4796271400195256,8.785085869881418e-06
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-4.134273550084656,4.534312275435696e-06
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-3.351887632304531,5.7613470464588455e-05
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-3.936078728830331,5.17655633159594e-06
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.003_hd128_wd0.0_cosine,"lr0.003,wd0.0",-3.2276502161230307,2.3066689075144386e-05
[8],10,"lr=0.001, wd=0.01",90,layer4_lr0.003_hd128_wd0.01_cosine,"lr0.003,wd0.01",-3.5608005935100637,4.502996703929766e-05
[8],11,"lr=0.003, wd=0.0",0,layer4_lr1e-05_hd128_wd0.0_cosine,"lr1e-05,wd0.0",-0.6651376148774099,0.002184413069136903
[8],11,"lr=0.003, wd=0.0",0,layer4_lr1e-05_hd128_wd0.01_cosine,"lr1e-05,wd0.01",-0.671150550129535,0.001124011532619374
[8],11,"lr=0.003, wd=0.0",0,layer4_lr3e-05_hd128_wd0.0_cosine,"lr3e-05,wd0.0",-0.6611647959221308,0.004557043549414622
[8],11,"lr=0.003, wd=0.0",0,layer4_lr3e-05_hd128_wd0.01_cosine,"lr3e-05,wd0.01",-0.6847734735550773,0.0021914103100349577
[8],11,"lr=0.003, wd=0.0",0,layer4_lr0.0001_hd128_wd0.0_cosine,"lr0.0001,wd0.0",-0.6824985382416816,0.005163378261150747
[8],11,"lr=0.003, wd=0.0",0,layer4_lr0.0001_hd128_wd0.01_cosine,"lr0.0001,wd0.01",-0.6992818246775591,0.003319865756448988
[8],11,"lr=0.003, wd=0.0",0,layer4_lr0.0003_hd128_wd0.0_cosine,"lr0.0003,wd0.0",-0.7198122224687823,0.004274404124036863
[8],11,"lr=0.003, wd=0.0",0,layer4_lr0.0003_hd128_wd0.01_cosine,"lr0.0003,wd0.01",-0.7218491896692281,0.003442864590173964
[8],11,"lr=0.003, wd=0.0",0,layer4_lr0.001_hd128_wd0.0_cosine,"lr0.001,wd0.0",-0.7448433450461994,0.003950356259205854
[8],11,"lr=0.003, wd=0.0",0,layer4_lr0.001_hd128_wd0.01_cosine,"lr0.001,wd0.01",-0.7540932628115441,0.0025927451634307954
